Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Cleaned_Tweet,Tweet_list
"Wajar jika Prabowo bicara soal spiritualitas karena dia bukan presiden, jadi dia boleh seenaknya saja.",1,0,1,0,0,0,0,0,1,1,0,0,wajar prabowo bicara spiritualitas presiden enak,"['wajar', 'prabowo', 'bicara', 'spiritualitas', 'presiden', 'enak']"
"Kata Bu Silvi, dia anti PNS level rendah #FinalDebatPilkadaJKT",1,0,1,0,0,0,0,0,1,1,0,0,bu silvy anti pegawai negeri sipil level rendah finaldebatpilkadajkt,"['bu', 'silvy', 'anti', 'pegawai', 'negeri', 'sipil', 'level', 'rendah', 'finaldebatpilkadajkt']"
USER USER USER USER USER USER USER USER Saya selalu panjatkan doa #2019GantiPresiden. Semoga itu menjadi kenyataan. Banyak daerah yang diserbu TKA ASENG. Gawattt.',1,0,1,0,0,0,0,0,1,1,0,0,panjat doa 2019 ganti presiden moga nyata daerah serbu tenaga kerja asing asing gawattt,"['panjat', 'doa', '2019', 'ganti', 'presiden', 'moga', 'nyata', 'daerah', 'serbu', 'tenaga', 'kerja', 'asing', 'asing', 'gawattt']"
"Khas Bani 212 Bin Onta Kampret: cepat memuji orang yang disegani, cepat menghina balik... Salam TGB... ngoahaha #BubarkanPKS",1,1,0,1,1,0,0,0,0,0,0,1,khas bani 212 bin onta kampret cepat puji orang segani cepat hina salam tuan guru bajang haha bubar partai adil sejahtera,"['khas', 'bani', '212', 'bin', 'onta', 'kampret', 'cepat', 'puji', 'orang', 'segani', 'cepat', 'hina', 'salam', 'tuan', 'guru', 'bajang', 'haha', 'bubar', 'partai', 'adil', 'sejahtera']"
"PENGGUNA Saudara desa, kamu bajingan'",1,1,1,0,0,0,0,0,1,1,0,0,saudara desa bajing,"['saudara', 'desa', 'bajing']"
"#2019Ganti Presiden secara konstitusional adalah hak setiap warga negara, wah! . Inilah yang terjadi jika Anda berencana untuk bebas namun bertindak otoriter.",1,1,1,0,0,0,0,0,1,1,0,0,2019 ganti presiden presiden konstitusional hak warga negara rencana bebas be indak otoriter,"['2019', 'ganti', 'presiden', 'presiden', 'konstitusional', 'hak', 'warga', 'negara', 'rencana', 'bebas', 'be', 'indak', 'otoriter']"
"USER Ya, aman karena mayoritas umat Islam yang sering tersakiti, yang berhasil mengendalikan diri, berhasil mengendalikan emosi demi persatuan bangsa. Ayah saya, sebagai Presiden, sebenarnya yang merawat kecebong kecil itu",1,0,1,0,0,0,0,0,1,1,0,0,ya aman mayoritas umat islam sakit hasil kendali hasil kendali emosi bangsa ayah presiden rawat kecebong,"['ya', 'aman', 'mayoritas', 'umat', 'islam', 'sakit', 'hasil', 'kendali', 'hasil', 'kendali', 'emosi', 'bangsa', 'ayah', 'presiden', 'rawat', 'kecebong']"
Penghina Iriana Jokowi Segera Ditangkap. Hinaan Wapres JK masih AMAN. APA ITU? URL,1,0,1,0,0,0,0,0,1,1,0,0,hina iriana jokowi tangkap hina wakil presiden aman uniform resource locator,"['hina', 'iriana', 'jokowi', 'tangkap', 'hina', 'wakil', 'presiden', 'aman', 'uniform', 'resource', 'locator']"
"Gunakan congormu .\nBosok, su....'",1,1,1,0,0,0,0,0,1,1,0,0,congor busuk su,"['congor', 'busuk', 'su']"
"PENGGUNA Siapa kamu, kamu pengecut?",1,1,1,0,0,0,0,0,1,1,0,0,kecut,['kecut']
Orang USER seperti itu hanya ingin membunuh bayinya. polisi moral sialan,1,1,0,1,0,0,0,0,1,0,1,0,orang sepe i bunuh bayi polisi moral sial,"['orang', 'sepe', 'i', 'bunuh', 'bayi', 'polisi', 'moral', 'sial']"
USER USER USER USER Apa bedanya kalian bajingan... Mudah terprovokasi \x81\xf0\x9f\x98\x81\xf0\x9f\x98\x86',1,1,0,1,0,0,0,0,1,0,1,0,beda bajing mudah provokasi,"['beda', 'bajing', 'mudah', 'provokasi']"
"USER berisik, kamu mesum'",1,1,1,0,0,0,0,0,1,1,0,0,berisik mesum,"['berisik', 'mesum']"
USER USER iih...kecebong...gagal ngerti...ga salah kalau kena virus kecebong...bodoh sekali...hahaha gak bisa terima kenyataan...kasihan kamu.',1,1,0,1,0,0,0,0,1,0,1,0,ih kecebong gagal nge i salah kena virus kecebong bodoh haha terima nyata kasihan,"['ih', 'kecebong', 'gagal', 'nge', 'i', 'salah', 'kena', 'virus', 'kecebong', 'bodoh', 'haha', 'terima', 'nyata', 'kasihan']"
"USER era DKI yang memainkan isu China, kalianlah yang percaya. Kini orang Tionghoa kafir itu sebenarnya berasal dari keluarga Si Ono. itu sulit, itu sulit'",1,1,0,1,0,1,0,0,0,0,1,0,era daerah khusus ibukota main isu cina percaya orang tionghoa kafir keluarga sih ono sulit sulit,"['era', 'daerah', 'khusus', 'ibukota', 'main', 'isu', 'cina', 'percaya', 'orang', 'tionghoa', 'kafir', 'keluarga', 'sih', 'ono', 'sulit', 'sulit']"
USER USER berani membubarkan KPK?? akan menghadapi orang yang kamu cintai,1,1,1,0,0,0,0,0,1,1,0,0,berani bubar komisi berantas korupsi hadap orang cinta,"['berani', 'bubar', 'komisi', 'berantas', 'korupsi', 'hadap', 'orang', 'cinta']"
Woohoo ternyata WiFi di rumah lumayan~ \nmembantu kalau kuota habis sebelum waktunya... mepet banget~ \xf0\x9f\x98\xaa URL,1,1,0,1,0,0,0,0,1,0,1,0,uhuy nyata wifi rumah lumayan bantu kuota habis mepet banget uniform resource locator,"['uhuy', 'nyata', 'wifi', 'rumah', 'lumayan', 'bantu', 'kuota', 'habis', 'mepet', 'banget', 'uniform', 'resource', 'locator']"
Buat apa menyerang pemerintahan Jokowi yang mau lengser? Gulingkan dia pada pemilihan presiden berikutnya.,1,0,1,0,0,0,0,0,1,0,0,1,serang perintah jokowi lengser guling pilih presiden,"['serang', 'perintah', 'jokowi', 'lengser', 'guling', 'pilih', 'presiden']"
"PENGGUNA, Anda banyak bicara",1,1,1,0,0,0,0,0,1,1,0,0,bicara,['bicara']
Balasan kritik #PersibTakutMainDiJakarta tidak nyambung dengan fakta yang beredar. x98\x82\xf0\x9f\x98\x9d\xf0\x9f\x98\x,1,1,0,1,0,0,0,0,1,0,1,0,balas kritik persibtakutmaindijaka a sambung fakta edar x98,"['balas', 'kritik', 'persibtakutmaindijaka', 'a', 'sambung', 'fakta', 'edar', 'x98']"
USER USER USER USER USER USER Hihihi..Saya kira berudu yang rasanya seperti kelelawar hanya ada di dongeng.\nTernyata....\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0,hihi berudu sepe i kelelawar dongeng nyata,"['hihi', 'berudu', 'sepe', 'i', 'kelelawar', 'dongeng', 'nyata']"
"USER Tiba-tiba saya terkena stroke, wah, hanya orang rabun jauh yang tidak tahu.'",1,1,1,0,0,0,1,0,0,1,0,0,kena strok orang rabun,"['kena', 'strok', 'orang', 'rabun']"
"Lihatlah Rakyat & NKRI, mending mundur saja Pak Jokowi URL",1,0,1,0,0,0,0,0,1,1,0,0,lihat rakyat negara republik indonesia mending mundur jokowi uniform resource locator,"['lihat', 'rakyat', 'negara', 'republik', 'indonesia', 'mending', 'mundur', 'jokowi', 'uniform', 'resource', 'locator']"
"USER Kamu, apa yang kamu bicarakan, Geek??'",1,1,1,0,0,0,0,0,1,1,0,0,bicara geek,"['bicara', 'geek']"
DITETAPKAN PENGGUNA',1,1,1,0,0,0,0,0,1,1,0,0,,[]
"TKA China Berani Hina Bendera Merah Putih...; ; Apakah kita diam saja..!!; ; Semakin banyak TKA China yang datang maka semakin AROGAN karena merasa kuat...; ; Apalagi dengan dukungan rezim yang berkuasa, TKA Tiongkok bisa dengan mudah masuk ke wilayah NKRI; ; Ingin menjual",1,0,0,1,0,1,0,0,0,0,1,0,tenaga kerja asing cina berani hina bendera merah putih diam tenaga kerja asing cina arogan kuat dukung rezim kuasa tenaga kerja asing tiongkok mudah masuk wilayah negara republik indonesia jual,"['tenaga', 'kerja', 'asing', 'cina', 'berani', 'hina', 'bendera', 'merah', 'putih', 'diam', 'tenaga', 'kerja', 'asing', 'cina', 'arogan', 'kuat', 'dukung', 'rezim', 'kuasa', 'tenaga', 'kerja', 'asing', 'tiongkok', 'mudah', 'masuk', 'wilayah', 'negara', 'republik', 'indonesia', 'jual']"
RT USERS PENGGUNA BULU TANGKIS WANITA INDONESIA BAGAIMANA KALAH DARI JEPANG DAN CHINA...BERMAIN SANTAI TAK MUDAH MENYERAH PADA KOMUNI SEPERTI ANDA DI SINI,1,0,0,1,0,1,0,0,0,0,1,0,si bulu tangkis wanita indonesia kalah jepang cina main santai mudah serah komuni sepe i,"['si', 'bulu', 'tangkis', 'wanita', 'indonesia', 'kalah', 'jepang', 'cina', 'main', 'santai', 'mudah', 'serah', 'komuni', 'sepe', 'i']"
"Saya ingin menceritakan sebuah kisah kepada Anda. Laki-laki memang brengsek, bukan? Dasar kutu buku",1,1,0,1,0,0,0,0,1,0,1,0,cerita buah kisah laki laki berengsek dasar kutu buku,"['cerita', 'buah', 'kisah', 'laki', 'laki', 'berengsek', 'dasar', 'kutu', 'buku']"
"PT20 Langgar Konstitusi Rezim Otoriter Ini Tak Henti-hentinya Langgar Hukum, Kali Ini Konstitusi Juga Akan Dilanggar... Saatnya Jatuhkan Jokowi",1,0,1,0,0,0,0,0,1,0,0,1,pt20 langgar konstitusi rezim otoriter henti henti langgar hukum kali konstitusi langgar jatuh jokowi,"['pt20', 'langgar', 'konstitusi', 'rezim', 'otoriter', 'henti', 'henti', 'langgar', 'hukum', 'kali', 'konstitusi', 'langgar', 'jatuh', 'jokowi']"
"USER USER itu tugas Cornelis, orang Cina yang gila stres'",1,1,0,1,0,1,1,0,0,0,1,0,tugas cornelis orang cina gila stres,"['tugas', 'cornelis', 'orang', 'cina', 'gila', 'stres']"
Ibu kota USER Cebong cuma COPAS. Bukti kapasitas otak minimalis...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0,kota cebong copy paste bukti kapasitas otak minimal,"['kota', 'cebong', 'copy', 'paste', 'bukti', 'kapasitas', 'otak', 'minimal']"
"USER USER USER Terima kasih, saya unik, tidak seperti orang desa",1,1,1,0,0,0,0,0,1,1,0,0,terima kasih unik sepe i orang desa,"['terima', 'kasih', 'unik', 'sepe', 'i', 'orang', 'desa']"
"gulingkan jokowi! ""USER: Rezim anti-subsidi adalah rezim anti-populer. USER USER""",1,0,1,0,0,0,0,0,1,0,0,1,guling jokowi rezim anti subsidi rezim anti populer,"['guling', 'jokowi', 'rezim', 'anti', 'subsidi', 'rezim', 'anti', 'populer']"
Daging babi halal Babu hanyalah hasil karya Muhammad BEJAD yang mencari keuntungan atas nama Allah,1,1,0,1,1,0,0,0,0,0,1,0,daging babi halal babu hasil karya muhammad bejat cari untung nama allah,"['daging', 'babi', 'halal', 'babu', 'hasil', 'karya', 'muhammad', 'bejat', 'cari', 'untung', 'nama', 'allah']"
RT USER: calon partai GUREM yang tidak memiliki URL GAREM,1,0,0,1,0,0,0,0,1,0,1,0,calon ai gurem milik uniform resource locator garam,"['calon', 'ai', 'gurem', 'milik', 'uniform', 'resource', 'locator', 'garam']"
PENGGUNA Rezim berkuasa adalah korban pers rezim SBY,1,0,1,0,0,0,0,0,1,1,0,0,rezim kuasa korban pers rezim susilo bambang yudhoyono,"['rezim', 'kuasa', 'korban', 'pers', 'rezim', 'susilo', 'bambang', 'yudhoyono']"
PENGGUNA Selamat datang di tim yang dulunya gemilang tetapi sekarang hanya memiliki beberapa pemain tersisa,1,1,0,1,0,0,0,0,1,0,1,0,selamat tim dulunya gemilang milik main sisa,"['selamat', 'tim', 'dulunya', 'gemilang', 'milik', 'main', 'sisa']"
"- lipstik di saputangan Bora.\n\nDan aku berpikir, ""Jangan malu-malu, lho. Makanlah chipokan itu.""'",1,1,1,0,0,0,0,1,0,1,0,0,lipstik saputangan bora pikir malu malu lo makan chipokan,"['lipstik', 'saputangan', 'bora', 'pikir', 'malu', 'malu', 'lo', 'makan', 'chipokan']"
USER USER Jul semakin sakit... Sebentar lagi dia akan terkena sirosis.',1,1,1,0,0,0,0,0,1,1,0,0,jul sakit sebentar kena sirosis,"['jul', 'sakit', 'sebentar', 'kena', 'sirosis']"
"Tanggal 1 Oktober adalah hari suci Pancasila, namun Pancasila kini menjelma menjadi rezim diktator komunis yang anti Islam,",1,0,0,1,1,1,0,0,0,0,1,0,tanggal 1 oktober suci pancasila pancasila jelma rezim diktator komunis anti islam,"['tanggal', '1', 'oktober', 'suci', 'pancasila', 'pancasila', 'jelma', 'rezim', 'diktator', 'komunis', 'anti', 'islam']"
"USER USER USER USER Kenapa wajah Rosa ada peringatan di wajahnya, kenapa tidak ada di batu nisan... tuan-tuan, berudu pun oke'",1,1,1,0,0,0,1,0,0,1,0,0,wajah rosa wajah batu nisan tuan tuan berudu oke,"['wajah', 'rosa', 'wajah', 'batu', 'nisan', 'tuan', 'tuan', 'berudu', 'oke']"
Kerja Soeharto dan Sby sudah pasti korup. Tangkap URL-nya,1,0,1,0,0,0,0,0,1,1,0,0,kerja soeha o susilo bambang yudhoyono korup tangkap uniform resource locator nya,"['kerja', 'soeha', 'o', 'susilo', 'bambang', 'yudhoyono', 'korup', 'tangkap', 'uniform', 'resource', 'locator', 'nya']"
RT USER USER USER USER USER USER Saya setuju sekali jika Jokowi mundur dan bosan mengawasinya,1,0,1,0,0,0,0,0,1,1,0,0,tuju jokowi mundur bosan awas,"['tuju', 'jokowi', 'mundur', 'bosan', 'awas']"
"PENGGUNA Unta memang seperti ini...kamu tidak punya otak, tidak bisa berpikir...berpikiran sempit...'",1,1,1,0,0,0,0,0,1,1,0,0,unta sepe i otak pikir pikir sempit,"['unta', 'sepe', 'i', 'otak', 'pikir', 'pikir', 'sempit']"
"#MataNajwaDebatJakarta Jawaban Ahok lucu sekali...tidak masuk akal. Ditanya apa, dijawab apa. Sempat skakmat pada pertanyaan tentang agama tadi. Orang Tionghoa itu bodoh hahaha",1,1,1,0,0,1,0,0,0,1,0,0,matanajwadebatjaka a ahok lucu masuk akal sekakmat pe anyaan agama orang tionghoa bodoh haha,"['matanajwadebatjaka', 'a', 'ahok', 'lucu', 'masuk', 'akal', 'sekakmat', 'pe', 'anyaan', 'agama', 'orang', 'tionghoa', 'bodoh', 'haha']"
"USER IsNus hanya mengeluarkan telur katak karena Agil bilang dia kolektor kecebong gan..\nDan dia hidup dari air limbah, makanya dia selalu ngomongin IsNus..\xf0\x9f\x98\x82\xf0\x9f\x98\ x82'",1,1,0,1,1,0,0,0,0,0,1,0,islam nusantara telur katak agil bilang kolektor kecebong juragan hidup air limbah bicara islam nusantara x82,"['islam', 'nusantara', 'telur', 'katak', 'agil', 'bilang', 'kolektor', 'kecebong', 'juragan', 'hidup', 'air', 'limbah', 'bicara', 'islam', 'nusantara', 'x82']"
USER Bagaimana bisa begitu baik di negara yang dianggap kafir?,1,1,1,0,1,0,0,0,0,1,0,0,negara anggap kafir,"['negara', 'anggap', 'kafir']"
"Mereka semua tidak bisa menghormati penduduk asli atau setidaknya bersikap sopan sebagai tamu, mereka justru merampas hak penduduk asli...; #stopTKAChina; #2019GantiPresiden",1,0,0,1,0,1,0,0,0,0,1,0,hormat duduk asli sikap sopan tamu rampas hak duduk asli stop tenaga kerja asing cina 2019 ganti presiden,"['hormat', 'duduk', 'asli', 'sikap', 'sopan', 'tamu', 'rampas', 'hak', 'duduk', 'asli', 'stop', 'tenaga', 'kerja', 'asing', 'cina', '2019', 'ganti', 'presiden']"
"Mari kita galakkan #2019GantiPresiden, Insya Allah kesejahteraan akan merata. Komunisme akan hilang.",1,0,0,1,0,1,0,0,0,0,1,0,mari galak 2019 ganti presiden insya allah sejahtera komunisme hilang,"['mari', 'galak', '2019', 'ganti', 'presiden', 'insya', 'allah', 'sejahtera', 'komunisme', 'hilang']"
USER RT: Itu sebabnya dari tahun ke tahun kesempatan kerja bagi masyarakat sendiri semakin berkurang. Semua orang asing ini melewatkan sektor seks\xe2\x80\xa6',1,1,0,1,0,0,1,0,0,0,1,0,kerja masyarakat orang asing sektor seks,"['kerja', 'masyarakat', 'orang', 'asing', 'sektor', 'seks']"
"Rihanna tidak sedang diet, kaulah yang dengan mudah membicarakan kalori'",1,1,1,0,0,0,0,0,1,1,0,0,rihanna diet kau mudah bicara kalori,"['rihanna', 'diet', 'kau', 'mudah', 'bicara', 'kalori']"
"PENGGUNA Kalau Lae kalah, penjual pasar tradisional akan sadar bahwa #2019GantiPresiden akan makan Mie Gomak lagi lain kali, lae.",1,0,1,0,0,0,0,0,1,1,0,0,lae kalah jual pasar tradisional sadar 2019 ganti presiden makan mie gomak kali lae,"['lae', 'kalah', 'jual', 'pasar', 'tradisional', 'sadar', '2019', 'ganti', 'presiden', 'makan', 'mie', 'gomak', 'kali', 'lae']"
"USER USER Huhahahhahahaaa\nBahkan pengusaha kaya raya pun menangis darah di era Jokowi ini. Di era dan rezim saat ini, sangat sulit untuk mengatur perekonomian negara yang tidak teratur!!!\nBeras mahal, kebutuhan pokok mahal, daya beli turun, masyarakat kelas bawah kelebihan penduduk.",1,0,1,0,0,0,0,0,1,1,0,0,huhahahhahahaaa usaha kayak raya menang darah era jokowi era rezim sulit atur ekonomi negara atur beras mahal butuh pokok mahal daya beli turun masyarakat kelas duduk,"['huhahahhahahaaa', 'usaha', 'kayak', 'raya', 'menang', 'darah', 'era', 'jokowi', 'era', 'rezim', 'sulit', 'atur', 'ekonomi', 'negara', 'atur', 'beras', 'mahal', 'butuh', 'pokok', 'mahal', 'daya', 'beli', 'turun', 'masyarakat', 'kelas', 'duduk']"
"USER RT: USER bilang bantuan untuk Rohingya hanyalah sebuah ilustrasi, lalu bagaimana penderitaan Rohingya bisa tertolong dengan demonstrasi??",1,0,1,0,0,0,0,0,1,1,0,0,bilang bantu rohingya buah ilustrasi derita rohingya te olong demonstrasi,"['bilang', 'bantu', 'rohingya', 'buah', 'ilustrasi', 'derita', 'rohingya', 'te', 'olong', 'demonstrasi']"
Ahok mencari peluang untuk menyerang saksi Drama Kriminalisasi Ahok yang memenjarakan Ahok,1,0,1,0,0,0,0,0,1,0,0,1,ahok cari peluang serang saksi drama kriminalisasi ahok penjara ahok,"['ahok', 'cari', 'peluang', 'serang', 'saksi', 'drama', 'kriminalisasi', 'ahok', 'penjara', 'ahok']"
"Ditangkap karena narkoba terkejut. Jika Anda ditangkap karena memiliki hubungan dengan Saracen, apakah Anda akan terkejut? Anies Sandi",1,0,1,0,0,0,0,0,1,1,0,0,tangkap narkoba kejut tangkap milik hubung saracen kejut anies sandi,"['tangkap', 'narkoba', 'kejut', 'tangkap', 'milik', 'hubung', 'saracen', 'kejut', 'anies', 'sandi']"
USER Dikutuk oleh pencuri desa...karma akan mendatangimu',1,1,0,1,0,0,0,0,1,0,1,0,kutuk curi desa karma,"['kutuk', 'curi', 'desa', 'karma']"
KERJA Tulus DIKTATOR JOKOWI DALAM MENGINGINKAN JANJI MELUDAH PADA TUBUH KORBAN GENOSIDA 1965-1966 DAN PEMBANTAIAN LAINNYA,1,0,1,0,0,0,0,0,1,1,0,0,kerja tulus diktator jokowi janji ludah tubuh korban genosida 1965 1966 bantai,"['kerja', 'tulus', 'diktator', 'jokowi', 'janji', 'ludah', 'tubuh', 'korban', 'genosida', '1965', '1966', 'bantai']"
USER benci orang yang berperan sebagai korban dan itu tidak bersih',1,1,0,1,0,0,0,0,1,0,1,0,benci orang peran korban bersih,"['benci', 'orang', 'peran', 'korban', 'bersih']"
RT USER: USER Betul....jasanya sungguh luar biasa untuk kemenangan Anies - Sandi USER USER,1,0,1,0,0,0,0,0,1,1,0,0,jasa sungguh menang anies sandi,"['jasa', 'sungguh', 'menang', 'anies', 'sandi']"
Si brengsek Ahok itu memang tidak pandai bekerja. Citra Ahok sudah sangat tua. URL,1,1,1,0,0,0,0,0,1,1,0,0,sih berengsek ahok pandai kerja citra ahok tua uniform resource locator,"['sih', 'berengsek', 'ahok', 'pandai', 'kerja', 'citra', 'ahok', 'tua', 'uniform', 'resource', 'locator']"
"Wajahmu kotor, penampilan dan tingkah laku selaras",1,1,1,0,0,0,1,0,0,1,0,0,wajah kotor tampil tingkah laku selaras,"['wajah', 'kotor', 'tampil', 'tingkah', 'laku', 'selaras']"
"Tak tahu malu…menggunakan uang rakyat untuk “menyuap” rakyat, demi elektabilitas; #2019GantiPresiden",1,0,1,0,0,0,0,0,1,1,0,0,malumenggunakan uang rakyat suap rakyat elektabilitas 2019 ganti presiden,"['malumenggunakan', 'uang', 'rakyat', 'suap', 'rakyat', 'elektabilitas', '2019', 'ganti', 'presiden']"
"Jokowi harus segera dicopot dan digantikan oleh Ahmad Heryawan. Cebong jangan kasar, saya hanya memberi contoh saja",1,1,1,0,0,0,0,0,1,0,0,1,jokowi copot ganti ahmad heryawan cebong kasar contoh,"['jokowi', 'copot', 'ganti', 'ahmad', 'heryawan', 'cebong', 'kasar', 'contoh']"
"Bagian dari melanggengkan kebodohan dan barbarisme Islam, melanggengkan dukungan terhadap teroris Islam",1,1,0,1,1,0,0,0,0,0,1,0,langgeng bodoh barbarisme islam langgeng dukung hadap teroris islam,"['langgeng', 'bodoh', 'barbarisme', 'islam', 'langgeng', 'dukung', 'hadap', 'teroris', 'islam']"
"Berita ini anda tweet tanggal 18 Pak Lukman, masyarakat menunggu penjelasan anda tentang Indonesia baru tanpa Islam.",1,0,0,1,1,0,0,0,0,0,1,0,berita twit tanggal 18 lukman masyarakat tunggu indonesia islam,"['berita', 'twit', 'tanggal', '18', 'lukman', 'masyarakat', 'tunggu', 'indonesia', 'islam']"
USER USER Bukan sambil nyanyi kan?,1,0,1,0,0,0,0,0,1,1,0,0,nyanyi,['nyanyi']
"USER JOKOWI BAIK, RUUNYA BURUK, semoga #2019GantiPresiden Aamiin ya Allah",1,0,1,0,0,0,0,0,1,1,0,0,jokowi ruunya buruk moga 2019 ganti presiden amin ya allah,"['jokowi', 'ruunya', 'buruk', 'moga', '2019', 'ganti', 'presiden', 'amin', 'ya', 'allah']"
Grafik tersebut merupakan posisi Papa yang meminta agar URL KPK dibagikan dan dibubarkan,1,0,0,1,0,0,0,0,1,0,0,1,grafik rupa posisi papa uniform resource locator komisi berantas korupsi bubar,"['grafik', 'rupa', 'posisi', 'papa', 'uniform', 'resource', 'locator', 'komisi', 'berantas', 'korupsi', 'bubar']"
Pamor USER RK seolah tak ada artinya jika ada parpol yang mendukung penodaan agama...,1,0,0,1,1,0,0,0,0,0,1,0,pamor rk olah a inya partai politik dukung noda agama,"['pamor', 'rk', 'olah', 'a', 'inya', 'partai', 'politik', 'dukung', 'noda', 'agama']"
"USER Namanya Night Hero ???; Saran, sebelum membuat laporan, coba tanyakan apa agama Abu Jande??? ???; ; #2019GantiPresiden",1,0,1,0,1,0,0,0,0,1,0,0,nama night hero saran lapor coba agama abu janda 2019 ganti presiden,"['nama', 'night', 'hero', 'saran', 'lapor', 'coba', 'agama', 'abu', 'janda', '2019', 'ganti', 'presiden']"
dia tidak hebat. Pengikutnya hanya bodoh dan idiot. URL,1,1,0,1,0,0,1,0,0,0,1,0,hebat bodoh idiot uniform resource locator,"['hebat', 'bodoh', 'idiot', 'uniform', 'resource', 'locator']"
Dasar brengsek Silvy #JKTPilkadaFinalDebat,1,1,1,0,0,0,0,0,1,1,0,0,dasar berengsek silvy jktpilkadafinaldebat,"['dasar', 'berengsek', 'silvy', 'jktpilkadafinaldebat']"
PENGGUNA Dih kntl.',1,1,1,0,0,0,0,1,0,1,0,0,ih kontol,"['ih', 'kontol']"
Pengacara: Rizieq tidak boleh pulang sampai Jokowi digulingkan/makar/tidak lagi. Presiden baru saja pulang dan kembali mengenakan dasternya,1,0,1,0,0,0,0,0,1,1,0,0,acara rizieq pulang jokowi guling makar presiden pulang kena daster,"['acara', 'rizieq', 'pulang', 'jokowi', 'guling', 'makar', 'presiden', 'pulang', 'kena', 'daster']"
"Sial, aku harus hidup di zaman dimana orang nakal dikagumi oleh remaja bodoh.'",1,1,1,0,0,0,0,0,1,1,0,0,sial hidup zaman orang nakal kagum remaja bodoh,"['sial', 'hidup', 'zaman', 'orang', 'nakal', 'kagum', 'remaja', 'bodoh']"
"USER USER USER Ya, semua berawal dari tersebarnya ta*...makanya informasi seperti milik anda semakin subur\xf0\x9f\x98\x9c'",1,1,1,0,0,0,0,0,1,1,0,0,ya sebar ta informasi sepe i milik subur,"['ya', 'sebar', 'ta', 'informasi', 'sepe', 'i', 'milik', 'subur']"
"Kami tidak takut, kami hanya ingin memusnahkan PKI yang berbahaya jika embrio setan berkembang biak",1,0,0,1,0,1,0,0,0,0,0,1,takut musnah partai komunis indonesia bahaya embrio setan kembang biak,"['takut', 'musnah', 'partai', 'komunis', 'indonesia', 'bahaya', 'embrio', 'setan', 'kembang', 'biak']"
"Kunyuk makin tidak jelas karena cuitannya semakin menggeneralisasikan rakyatnya, bertele-tele tanpa kualitas seperti yang terlihat dalam 2 tahun terakhir.... sarap'",1,1,1,0,0,0,1,0,0,1,0,0,kunyuk cuit generalisasi rakyat be ele tele kualitas sepe i lihat 2 sarap,"['kunyuk', 'cuit', 'generalisasi', 'rakyat', 'be', 'ele', 'tele', 'kualitas', 'sepe', 'i', 'lihat', '2', 'sarap']"
RT USER hahaha antek komunis menggila sebelum 30/sept... Kecebong itu anak PKI!!!!,1,1,0,1,0,1,0,0,0,0,1,0,haha antek komunis gila 30 september kecebong anak partai komunis indonesia,"['haha', 'antek', 'komunis', 'gila', '30', 'september', 'kecebong', 'anak', 'partai', 'komunis', 'indonesia']"
PENGGUNA GIMN CABANG KRISTEN Klo NU?',1,0,1,0,1,0,0,0,0,1,0,0,cabang kristen nu,"['cabang', 'kristen', 'nu']"
PENGGUNA Cebong tidak tahu hahaha,1,1,0,1,0,0,0,0,1,0,1,0,cebong haha,"['cebong', 'haha']"
PENGGUNA PENGGUNA PENGGUNA Orang Kampang,1,1,1,0,0,0,0,0,1,1,0,0,orang kampang,"['orang', 'kampang']"
Muslim Rohingya berusia 80 tahun ini harus melarikan diri dari penganiayaan teroris Buddha!,1,0,0,1,1,0,0,0,0,0,1,0,muslim rohingya usia 80 lari aniaya teroris buddha,"['muslim', 'rohingya', 'usia', '80', 'lari', 'aniaya', 'teroris', 'buddha']"
Massa yang tergabung dalam Partai Gila Indonesia (PSI) sebagian besar merupakan pendukung penistaan ​​agama Islam AHOK LAKNATULLAH URL,1,1,0,1,0,0,0,0,1,0,1,0,massa gabung ai gila indonesia psi rupa dukung nista agama islam ahok laknatullah uniform resource locator,"['massa', 'gabung', 'ai', 'gila', 'indonesia', 'psi', 'rupa', 'dukung', 'nista', 'agama', 'islam', 'ahok', 'laknatullah', 'uniform', 'resource', 'locator']"
"“Nama USER juga rezim terbalik, saya tidak malu lagi, saya ingin 2 periode, maaf, saya memilih 2019 untuk mengganti presiden’",1,0,1,0,0,0,0,0,1,1,0,0,nama rezim malu 2 periode maaf pilih 2019 ganti presiden,"['nama', 'rezim', 'malu', '2', 'periode', 'maaf', 'pilih', '2019', 'ganti', 'presiden']"
Saatnya untuk mundur. menggulingkan Jokowi,1,0,1,0,0,0,0,0,1,0,0,1,mundur guling jokowi,"['mundur', 'guling', 'jokowi']"
"PARA PENGGUNA Pada hakikatnya, Prabowo dan Ma'ruf mempunyai kecurigaan yang tidak berdasar karena ingin menghalangi PDIP kembali berkuasa pada 2019.",1,0,0,1,0,0,0,0,1,0,1,0,hakikat prabowo ruf curiga dasar halang partai demokrasi indonesia juang kuasa 2019,"['hakikat', 'prabowo', 'ruf', 'curiga', 'dasar', 'halang', 'partai', 'demokrasi', 'indonesia', 'juang', 'kuasa', '2019']"
