Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Cleaned_Tweet,Tweet_list
USER USER USER persetan dengan teroris Buddha Myanmar.,1,1,0,1,1,1,0,0,0,0,1,0,fuck teroris buddha myanmar,"['fuck', 'teroris', 'buddha', 'myanmar']"
"USER Itu Islam sontoloyo...anna. puasa di bulan Syawal, Idul Fitri di bulan Suro, perayaan di tempat setan seperti Laut Selatan, Gunung Kawi.'",1,1,0,1,1,0,0,0,0,0,1,0,islam sontoloyo anna puasa syawal lebaran suro raya setan sepe i laut selatan gunung kawi,"['islam', 'sontoloyo', 'anna', 'puasa', 'syawal', 'lebaran', 'suro', 'raya', 'setan', 'sepe', 'i', 'laut', 'selatan', 'gunung', 'kawi']"
"PENGGUNA Kamu gila, ndro___release\xc3\xb1 share diibaratkan proklamasi kemerdekaan,\nApakah kamu pandai merangkai kata atau kamu bingung Bani Onta...'",1,1,0,1,0,0,1,0,0,0,1,0,gila ndro pelepasa saham proklamasi merdeka saking pintar rangkai keblinger nih bani onta,"['gila', 'ndro', 'pelepasa', 'saham', 'proklamasi', 'merdeka', 'saking', 'pintar', 'rangkai', 'keblinger', 'nih', 'bani', 'onta']"
"RT USER USER Jika memang ingin melawan PKI yang tidak ada di Indonesia, bubarkan PDIP!!",1,0,0,1,0,1,0,0,0,0,0,1,bentar partai komunis indonesia indonesia bubar partai demokrasi indonesia juang,"['bentar', 'partai', 'komunis', 'indonesia', 'indonesia', 'bubar', 'partai', 'demokrasi', 'indonesia', 'juang']"
"USER Pak USER Saya harap Anda membuktikan bahwa Islam itu damai dan terbuka, seperti yang selalu Anda katakan",1,0,0,1,1,0,0,0,0,0,1,0,harap bukti islam damai buka sepe i,"['harap', 'bukti', 'islam', 'damai', 'buka', 'sepe', 'i']"
"Saya baru sadar, mungkinkah Mimin Gerindra adalah antek bodoh yang sengaja disusupi agar Gerindra semakin terlihat bodoh di media sosial?",1,1,0,1,0,0,0,0,1,0,1,0,i just sadar admin gerindra antek bego sengaja susup biar gerindra lihat bego media sosial,"['i', 'just', 'sadar', 'admin', 'gerindra', 'antek', 'bego', 'sengaja', 'susup', 'biar', 'gerindra', 'lihat', 'bego', 'media', 'sosial']"
"RT USER: Siapapun yang mengatur sistem tiket masuk Bromo, Tengger, Semeru adalah orang biadab, idiot, bajingan, jembatan.",1,1,0,1,0,0,1,0,0,0,1,0,kelola perkara sistem tiket masuk bromo tengger meru biadab idiot pantek jembat,"['kelola', 'perkara', 'sistem', 'tiket', 'masuk', 'bromo', 'tengger', 'meru', 'biadab', 'idiot', 'pantek', 'jembat']"
Harga minyak dunia \nWTI sudah 71 dan Brent sudah 81\npemerintah berasumsi 48...\n\nDireksi-direksi PERTAMINA sudah berkali-kali ganti di bawah pemerintahan Jokowi... kasihan perusahaan ini... bikin ribut politisi saja...',1,1,0,1,0,0,0,0,1,0,1,0,harga minyak dunia wti 71 henti 81 asumsi perintah 48 direksi pe amina ganti kali kali perintah jokowi kasihan usaha main politikus kacrut,"['harga', 'minyak', 'dunia', 'wti', '71', 'henti', '81', 'asumsi', 'perintah', '48', 'direksi', 'pe', 'amina', 'ganti', 'kali', 'kali', 'perintah', 'jokowi', 'kasihan', 'usaha', 'main', 'politikus', 'kacrut']"
Buddha membunuh di Myanmar,1,0,0,1,1,0,0,0,0,0,1,0,buddha bunuh myanmar,"['buddha', 'bunuh', 'myanmar']"
Jika ini terjadi di sini... sudah saatnya kita mengusir Tiongkok dari negara ini... kecuali orang Tionghoa yang patriotik seperti saya.,1,0,0,1,0,1,0,0,0,0,0,1,usir cina negeri kecuali cina patriotik kayak gue,"['usir', 'cina', 'negeri', 'kecuali', 'cina', 'patriotik', 'kayak', 'gue']"
"Dalang aksi demonstrasi belakangan ini adalah kelompok anti-Jokowi, mengeksploitasi isu PKI, mendapatkan simpati umat Islam untuk menyerang pemerintah. Lagu lama, teman.",1,0,0,1,0,0,0,0,1,0,1,0,dalang demo kemarin kelompok anti jokowi manfaat isu partai komunis indonesia raih simpati umat islam serang perintah lagu bang,"['dalang', 'demo', 'kemarin', 'kelompok', 'anti', 'jokowi', 'manfaat', 'isu', 'partai', 'komunis', 'indonesia', 'raih', 'simpati', 'umat', 'islam', 'serang', 'perintah', 'lagu', 'bang']"
"Agama tidak bisa mempersatukan bangsa, agama membangun manusia yang sadar akan bangsa, hal itu tidak bisa dilakukan dengan beribadah kepada Allah SWT",1,0,0,1,1,0,0,0,0,0,1,0,agama bangsa agama bangun manusia sadar bangsa sembah nyembah allah subhanahu wa taala,"['agama', 'bangsa', 'agama', 'bangun', 'manusia', 'sadar', 'bangsa', 'sembah', 'nyembah', 'allah', 'subhanahu', 'wa', 'taala']"
"RT USER USER USER USER Tak perlu diejek, dia sudah menjadi pemimpin kelompok yang korup dan korup.",1,1,0,1,0,0,0,0,1,0,1,0,susilo bambang yudhoyono butuh jelek jelek pimpin kaum bobrok koruptor,"['susilo', 'bambang', 'yudhoyono', 'butuh', 'jelek', 'jelek', 'pimpin', 'kaum', 'bobrok', 'koruptor']"
USER USER USER Mereka menganggap mereka yang dibantai oleh teroris Budha Rohingya bukanlah manusia,1,0,0,1,1,0,0,0,0,0,1,0,bantai buddha teroris rohingya manusia,"['bantai', 'buddha', 'teroris', 'rohingya', 'manusia']"
"Pihak USER itu bodoh, tidak pernah menghargai orang lain",1,1,0,1,0,0,0,0,1,0,1,0,ai sontoloyo harga orang,"['ai', 'sontoloyo', 'harga', 'orang']"
"Kalau ada kuli Cina, segera singkirkan, banyak TKI yang menganggur",1,0,0,1,0,1,0,0,0,0,0,1,kuli cina nya usir tenaga kerja indonesia anggur uniform resource locator,"['kuli', 'cina', 'nya', 'usir', 'tenaga', 'kerja', 'indonesia', 'anggur', 'uniform', 'resource', 'locator']"
Ternyata USER adalah pencurinya. ; #2019GantiPresiden,1,1,0,1,0,0,0,0,1,0,1,0,nyata ai maling 2019 ganti presiden,"['nyata', 'ai', 'maling', '2019', 'ganti', 'presiden']"
"PENGGUNA #Jawabannya adalah; KARENA PASUKAN 212 ONTA BERSAMA PEMIMPIN FUCK YANG SEKARANG KACAU, MEREKA SAMA-SAMA MENIKMATI HASILNYA.\nMEREKA SENANG MENIKMATI UANG YANG MELARANG HUKUM KARENA MEREKA SATU-SATUNYA YANG DIPERCAYA..!!!!'",1,1,0,1,1,0,0,0,0,0,1,0,pasu onta 212 pimpin berengsek buron nikmat hasil bahagia nikmat uang haram,"['pasu', 'onta', '212', 'pimpin', 'berengsek', 'buron', 'nikmat', 'hasil', 'bahagia', 'nikmat', 'uang', 'haram']"
Besok dia minta TNI dibubarkan!,1,0,0,1,0,0,0,0,1,0,0,1,besok bubar tentara nasional indonesia,"['besok', 'bubar', 'tentara', 'nasional', 'indonesia']"
"Bong, kecebong, kapan kamu jadi pintar? ha ha ha",1,1,0,1,0,0,0,0,1,0,1,0,bong cebong pintar hadehhh,"['bong', 'cebong', 'pintar', 'hadehhh']"
"RT USER USER Bubarkan saja DPR kerja, santai, ngantuk, apa gunanya gaji wakil rakyat tidak mencukupi dan hanya meresahkan rakyat.",1,0,0,1,0,0,0,0,1,0,0,1,bubar dewan wakil rakyat kerja santai antuk gaji wakil wakil rakyat becus susah rakyat,"['bubar', 'dewan', 'wakil', 'rakyat', 'kerja', 'santai', 'antuk', 'gaji', 'wakil', 'wakil', 'rakyat', 'becus', 'susah', 'rakyat']"
Bubarkan Komisi Pemberantasan Korupsi.!!! Komisi Pemberantasan Korupsi menghancurkan nalar demokrasi. PENGGUNA,1,0,0,1,0,0,0,0,1,0,0,1,bubar komisi berantas korupsi komisi berantas korupsi rusak nalar demokrasi,"['bubar', 'komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'rusak', 'nalar', 'demokrasi']"
"RT USER Apa buktinya? Dengan masuknya investor dan pekerja Tiongkok ke Indonesia, bukti apa yang kurang?",1,0,0,1,0,1,0,0,0,0,1,0,bukti masuk investor cina buruh cina indonesia bukti,"['bukti', 'masuk', 'investor', 'cina', 'buruh', 'cina', 'indonesia', 'bukti']"
"RT USER Bisa jadi Gerindra sedang memasang jebakan ""Batman"", kenapa bukan Prabowo yang memerintahkan rilis film G30S.",1,0,0,1,0,0,0,0,1,0,1,0,nih gerindra bikin jebak batman prabowo suruh tonton bareng film gera 30 september,"['nih', 'gerindra', 'bikin', 'jebak', 'batman', 'prabowo', 'suruh', 'tonton', 'bareng', 'film', 'gera', '30', 'september']"
"USER USER Waspada di semua lini, banyak penyusup dari kader PKI dan antek komunis China",1,0,0,1,0,1,0,0,0,0,1,0,waspada lini susup kader partai komunis indonesia antek cina komunis,"['waspada', 'lini', 'susup', 'kader', 'partai', 'komunis', 'indonesia', 'antek', 'cina', 'komunis']"
"Apakah stigma PKI, KOMUNIS, KAFIR, MUNAFIQ dan BABI bisa dilanjutkan Pak DPR? Mereka bahkan sempat berteriak ingin gantung diri, membunuh, atau mengusir warga etnis Tionghoa",1,1,0,1,0,1,0,0,0,0,0,1,stigma partai komunis indonesia komunis kafir munafik babi ya dewan wakil rakyat teriak gantung bunuh usir warga negara indonesia etnis cina,"['stigma', 'partai', 'komunis', 'indonesia', 'komunis', 'kafir', 'munafik', 'babi', 'ya', 'dewan', 'wakil', 'rakyat', 'teriak', 'gantung', 'bunuh', 'usir', 'warga', 'negara', 'indonesia', 'etnis', 'cina']"
USER USER Yang kuat terhadap isu Sara adalah Gerindra yang tak mampu menerima kenyataan. \nWajar jika isu sara hilang karena Gerindra adalah pencipta dan penafsir isu sara. Politik bejat',1,1,0,1,0,0,0,0,1,0,1,0,kuat makan isu sara gerindra sanggup terima nyata wajar isu sara hilang gerindra cipta mamah isu sara politik bejat,"['kuat', 'makan', 'isu', 'sara', 'gerindra', 'sanggup', 'terima', 'nyata', 'wajar', 'isu', 'sara', 'hilang', 'gerindra', 'cipta', 'mamah', 'isu', 'sara', 'politik', 'bejat']"
komunis PDI-P!!,1,0,0,1,0,1,0,0,0,0,1,0,partai demokrasi indonesia p komunis,"['partai', 'demokrasi', 'indonesia', 'p', 'komunis']"
Pengguna,1,1,0,1,0,0,0,0,1,0,1,0,ya om gede cocot doang ya kualitas,"['ya', 'om', 'gede', 'cocot', 'doang', 'ya', 'kualitas']"
"RT USER membubarkan pansus, membubarkan DPR",1,0,0,1,0,0,0,0,1,0,0,1,bubar panitia khusus bubar dewan wakil rakyat,"['bubar', 'panitia', 'khusus', 'bubar', 'dewan', 'wakil', 'rakyat']"
Kami konsisten menentang PKS terhadap investasi Tiongkok meskipun kelompok donor Lippo Anies Sandi yang mendirikan PKS Meikarta masih ada.,1,0,0,1,0,1,0,0,0,0,1,0,lawan partai adil sejahtera konsisten lawan investasi cina grup lippo donatur anies sandi meika a partai adil sejahtera,"['lawan', 'partai', 'adil', 'sejahtera', 'konsisten', 'lawan', 'investasi', 'cina', 'grup', 'lippo', 'donatur', 'anies', 'sandi', 'meika', 'a', 'partai', 'adil', 'sejahtera']"
"Nasehat PENGGUNA YANG TIDAK CERDAS, bodoh dan bodoh'",1,1,0,1,0,0,0,0,1,0,1,0,saran bodoh tolol,"['saran', 'bodoh', 'tolol']"
USER USER Betul...beban hidup semakin dirasakan oleh para pengangkut roda pendek yang sudah terbiasa berlarian gila-gilaan...mereka kekurangan demo karena sudah tidak laku lagi...',1,1,0,1,0,0,0,0,1,0,1,0,beban hidup tingkat bani sumbu pendek teriak teriak kopar kafir job demo laku,"['beban', 'hidup', 'tingkat', 'bani', 'sumbu', 'pendek', 'teriak', 'teriak', 'kopar', 'kafir', 'job', 'demo', 'laku']"
USER Karena kebanyakan yang suka teriakkan Pancasila dan Indonesia adalah komunis Tiongkok dan antek-anteknya,1,0,0,1,0,1,0,0,0,0,1,0,suka teriak pancasila indonesia komunis cina antek antek,"['suka', 'teriak', 'pancasila', 'indonesia', 'komunis', 'cina', 'antek', 'antek']"
USER Pak USER Penjelasan berikut ini untuk menyemangati Anda dalam mengklarifikasi kebenaran 25 Nabi Islam,1,0,0,1,1,0,0,0,0,0,1,0,dorong klarifikasi 25 nabi islam,"['dorong', 'klarifikasi', '25', 'nabi', 'islam']"
"Siap-siap jadi antek asing, Wahiddi, kapitalis komunis liberal, atheis",1,0,0,1,1,0,0,0,0,0,1,0,antek asing asing komunis kapitalis liberalis ateis wahyudi,"['antek', 'asing', 'asing', 'komunis', 'kapitalis', 'liberalis', 'ateis', 'wahyudi']"
"Jamban Mulut, Taplak Meja Bani, Serbet Bani, Cebongers, Taikers, Sumbu Pendek, IQ jongkok dan masih banyak lagi yang sangat familiar di telinga. \n\nLalu siapa sebenarnya yang memulainya?\n\nEntahlah, tapi apakah harus menghentikan istilah ""Cebong dan Kampret""",1,1,0,1,0,0,0,0,1,0,1,0,mulut jamban bani taplak bani serbet cebonger tai sumbu pendek intelligence quotient jongkok familier telinga henti istilah cebong kampret,"['mulut', 'jamban', 'bani', 'taplak', 'bani', 'serbet', 'cebonger', 'tai', 'sumbu', 'pendek', 'intelligence', 'quotient', 'jongkok', 'familier', 'telinga', 'henti', 'istilah', 'cebong', 'kampret']"
"USER Karena cebong tidak akan mengakui orang lajang yang hanya lulusan SI Sastra sebagai guru besar, karena untuk disebut guru besar, siswa SMP pun harus mengambil jenjang pendidikan lain setelah SI, itulah jawaban kenapa cebong lebih pintar dari siswa muda.'",1,1,0,1,0,0,0,0,1,0,1,0,cebong pria lajang lulus sih sastra profesor profesor anak tau strata didik sih an cebong cerdas bani kampret,"['cebong', 'pria', 'lajang', 'lulus', 'sih', 'sastra', 'profesor', 'profesor', 'anak', 'tau', 'strata', 'didik', 'sih', 'an', 'cebong', 'cerdas', 'bani', 'kampret']"
1 Duta Besar Myanmar Diusir 2 Diputuskan. Diplomatik 3 Demonstrasi nasional 4 Memohon Hadiah Nobel Suu Kyi 5 Menuntut pengampunan dari umat Buddha 6 Mengirim Pasukan Penyelamat,1,0,0,1,1,0,0,0,0,0,0,1,1 usir duta myanmar 2 putus hubung diplomatik 3 unjuk nasional 4 tarik nobel suu kyi 5 tuntut maaf umat buddha 6 utus pasu selamat,"['1', 'usir', 'duta', 'myanmar', '2', 'putus', 'hubung', 'diplomatik', '3', 'unjuk', 'nasional', '4', 'tarik', 'nobel', 'suu', 'kyi', '5', 'tuntut', 'maaf', 'umat', 'buddha', '6', 'utus', 'pasu', 'selamat']"
RT USER Selama Anda SETIA membayar pajak. Dan uang pajak tersebut tidak digunakan untuk membayar gaji masyarakat yang ingin mengubah UU KPK,1,0,0,1,0,0,0,0,1,0,1,0,setia bayar pajak uang pajak bayar upah orang orang ubah undang undang komisi berantas korupsi,"['setia', 'bayar', 'pajak', 'uang', 'pajak', 'bayar', 'upah', 'orang', 'orang', 'ubah', 'undang', 'undang', 'komisi', 'berantas', 'korupsi']"
"Bagaimana dengan etnis Tionghoa di Indonesia? Imigran gelap juga, kan?",1,0,0,1,0,1,0,0,0,0,1,0,etnis cina indonesia imigran gelap,"['etnis', 'cina', 'indonesia', 'imigran', 'gelap']"
"USER Sebelumnya ditanam paksa oleh van den Bosch, hasilnya diambil dan dijual ke Belanda melalui VOC. Lalu hasilnya dikorupsi oleh VOC, sayangnya sampai kemerdekaan pun seperti itu. Hasil panennya disalurkan melalui instansi pemerintah & juga dikorupsi oleh pejabat Bangke..\n\n",1,1,0,1,0,0,0,0,1,0,1,0,paksa tanam van den bosch ambil hasil jual belanda via voc hasil korup voc sayang merdeka pin hasil panen salur badan perintah amp korup jabat bangkai,"['paksa', 'tanam', 'van', 'den', 'bosch', 'ambil', 'hasil', 'jual', 'belanda', 'via', 'voc', 'hasil', 'korup', 'voc', 'sayang', 'merdeka', 'pin', 'hasil', 'panen', 'salur', 'badan', 'perintah', 'amp', 'korup', 'jabat', 'bangkai']"
Tampaknya Kementerian Penerangan perlu dihidupkan kembali. YouTuber/selebriti brengsek mulai terlalu terekspos.',1,1,0,1,0,0,0,0,1,0,1,0,menteri terang butuh bangkit youtuber selebriti instagram bajing overexposed,"['menteri', 'terang', 'butuh', 'bangkit', 'youtuber', 'selebriti', 'instagram', 'bajing', 'overexposed']"
"Nama USERnya juga rezimnya seperti, ndan. Siapa yang membuat aturan, dia juga yang melanggarnya'",1,0,0,1,0,0,0,0,1,0,1,0,nama rezim suka suka atur langgar,"['nama', 'rezim', 'suka', 'suka', 'atur', 'langgar']"
Harap USER USER USER USER USER Bubarkan URL acara PKI,1,0,0,1,0,1,0,0,0,0,0,1,tolong bubar acara partai komunis indonesia uniform resource locator,"['tolong', 'bubar', 'acara', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator']"
USER USER Mereka yang membela bajingan Cina itu tidak ada bedanya dengan anjing bodoh...!!!! Aku ingin marah...usirlah orang-orang Tionghoa bajingan itu di tanah NKRI. !!! Sumpah bagi orang Tionghoa yang tinggal di Indonesia untuk setia pada tanah air!!!...jika tidak bersumpah,1,1,0,1,0,1,0,0,0,0,0,1,bela cina keparat ubah anjing buduk marah enyah cina keparat bumi negara republik indonesia sumpah cina hidup indonesia setia tanah air sum,"['bela', 'cina', 'keparat', 'ubah', 'anjing', 'buduk', 'marah', 'enyah', 'cina', 'keparat', 'bumi', 'negara', 'republik', 'indonesia', 'sumpah', 'cina', 'hidup', 'indonesia', 'setia', 'tanah', 'air', 'sum']"
"9. HTI Jelas Akan Didukung Lawan Politik Jokowi, Tujuan Utamanya Kudeta, Gulingkan Jokowi AksiNaga299",1,0,0,1,1,0,0,0,0,0,1,0,9 hati dukung lawan politik jokowi tuju utama kudeta turun jokowi aksi naga 299,"['9', 'hati', 'dukung', 'lawan', 'politik', 'jokowi', 'tuju', 'utama', 'kudeta', 'turun', 'jokowi', 'aksi', 'naga', '299']"
"USER USER USER USER Wah bunda, apakah Bu Gerwani P3R3Q ada di babi miring g3nkbenkz..??? Bijimane akan terlihat seperti adik perempuanmu, bukan? Kamu sudah hancur karena dibunuh oleh kuda, bagaimana dengan babi ciak??? Ngoaaahaha luar biasa",1,1,0,1,0,1,0,0,0,0,1,0,waaah sih perek gerwani gangbang babi sipit bentuk adik ya choong hancur hasil entot kuda babi sipit ngooaaahahaaa,"['waaah', 'sih', 'perek', 'gerwani', 'gangbang', 'babi', 'sipit', 'bentuk', 'adik', 'ya', 'choong', 'hancur', 'hasil', 'entot', 'kuda', 'babi', 'sipit', 'ngooaaahahaaa']"
USER Betul gan... Belakangan sekelompok orang Songong mengaku merasa paling pintar dan terhebat untuk Jakarta... Kelompok Kamprettt mengemas nasi dan urin unta....\xf0\x9f\x91\x8e \xf0 \x9f\x91\x8e \xf0 \x9f\x91\x8e',1,1,0,1,0,0,0,0,1,0,1,0,bang kumpul manusia songong klaim pintar hebat jaka a gerombol kampretttt nasi bungkus kencing onta,"['bang', 'kumpul', 'manusia', 'songong', 'klaim', 'pintar', 'hebat', 'jaka', 'a', 'gerombol', 'kampretttt', 'nasi', 'bungkus', 'kencing', 'onta']"
Lulusan S1 menyebutnya prof -&gt; PENGGUNA ; Ketua partainya memanggil presiden -&gt; PENGGUNA ; Orang yang tidak bisa mengaji disebut ustad -&gt; PENGGUNA ; Mereka memanggil ulama kasus tersangka -&gt; PENGGUNA ; ; Namanya Du,1,0,0,1,0,0,0,0,1,0,1,0,lulus s1 panggil prof ketua ai panggil presiden orang aji panggil ustad sang borong sangka panggil ulama nama du,"['lulus', 's1', 'panggil', 'prof', 'ketua', 'ai', 'panggil', 'presiden', 'orang', 'aji', 'panggil', 'ustad', 'sang', 'borong', 'sangka', 'panggil', 'ulama', 'nama', 'du']"
Mereka keji dan biadab. Hancurkan ideologi PKI dan komunis di URL NKRI,1,1,0,1,0,1,0,0,0,0,0,1,keji biadab ganyang partai komunis indonesia paham komunis negara republik indonesia uniform resource locator,"['keji', 'biadab', 'ganyang', 'partai', 'komunis', 'indonesia', 'paham', 'komunis', 'negara', 'republik', 'indonesia', 'uniform', 'resource', 'locator']"
USER Pantas saja Kecebong benci Pak Kivlan dan Pak Prabowo...,1,1,0,1,0,0,0,0,1,0,1,0,kecebong benci kivlan prabowo,"['kecebong', 'benci', 'kivlan', 'prabowo']"
Orang-orang kafir dikutuk oleh Allah',1,1,0,1,1,0,0,0,0,0,1,0,dasar kafir laknatullah,"['dasar', 'kafir', 'laknatullah']"
PENGGUNA PENGGUNA Jenis fiksi bodoh favorit \xf0\x9f\x98\x84\xf0\x9f\x98\x84\xf0\x9f\x98\x84',1,1,0,1,0,0,0,0,1,0,1,0,tvone televisi favorit kaum fiksi dungu,"['tvone', 'televisi', 'favorit', 'kaum', 'fiksi', 'dungu']"
"URL Inilah kiprah USER dalam mengusulkan pembubaran DPR. Karyanya tidak mewakili orang korup, melindungi orang korup, dan sebagainya",1,0,0,1,0,0,0,0,1,0,1,0,uniform resource locator kerja usul bubar dewan wakil rakyat kerja wakil rakyat korup lindung koruptor,"['uniform', 'resource', 'locator', 'kerja', 'usul', 'bubar', 'dewan', 'wakil', 'rakyat', 'kerja', 'wakil', 'rakyat', 'korup', 'lindung', 'koruptor']"
"Acara selanjutnya Bang Karni saya usulkan, Lindungi Anak dari Bahaya Mengaji",1,0,0,1,1,0,0,0,0,0,1,0,acara bang karni usul lindung anak bahaya aji alquran,"['acara', 'bang', 'karni', 'usul', 'lindung', 'anak', 'bahaya', 'aji', 'alquran']"
USER Bapak USER sebagai pejabat negara harus segera menerbitkan Keputusan Presiden/RUU tentang Larangan Agama Islam di Indonesia,1,0,0,1,1,0,0,0,0,0,0,1,jabat negara putus presiden rancang undang undang islam larang indonesia,"['jabat', 'negara', 'putus', 'presiden', 'rancang', 'undang', 'undang', 'islam', 'larang', 'indonesia']"
ANGGOTA SEMUANYA ORANG CINA YANG SEMUANYA ADALAH KAMPRET. BAGAIMANA MEREKA TIDAK MENYEDIAKAN TERORIS JAHAT. INDONESIA MEMILIH G.,1,1,0,1,0,1,0,0,0,0,1,0,anggota nyata cina manusia kampret kampret teroris keji indonesia pilih the,"['anggota', 'nyata', 'cina', 'manusia', 'kampret', 'kampret', 'teroris', 'keji', 'indonesia', 'pilih', 'the']"
"Pastikan ada yang mengoordinasikan demonstrasi di DPR. Pilihan rakyat adalah membubarkan DPR, selamatkan KPK",1,0,0,1,0,0,0,0,1,0,0,1,coba kordinir demo dewan wakil rakyat suara rakyat bubar dewan wakil rakyat save komisi berantas korupsi,"['coba', 'kordinir', 'demo', 'dewan', 'wakil', 'rakyat', 'suara', 'rakyat', 'bubar', 'dewan', 'wakil', 'rakyat', 'save', 'komisi', 'berantas', 'korupsi']"
"#condoms\n\n*Saya ingin menonton ulang film Marvel di TV*\n\nAyah: Jangan tonton itu, itu dibuat oleh orang Yahudi! Umat ​​Islam dilarang menonton apapun yang mengandung unsur Yahudi!!!!!\n\nSaya: ... Oke.\n\nSebel.'",1,0,0,1,1,0,0,0,0,0,1,0,kondom me rewatch film marvel televisi ayah tonton yahudi orang islam tonton unsur yahudi me oke kesal,"['kondom', 'me', 'rewatch', 'film', 'marvel', 'televisi', 'ayah', 'tonton', 'yahudi', 'orang', 'islam', 'tonton', 'unsur', 'yahudi', 'me', 'oke', 'kesal']"
PENGGUNA jancok. Sialan kalian yang memanggilku tsundere.',1,1,0,1,0,0,0,0,1,0,1,0,jancuk kutuk maki gue tsundere,"['jancuk', 'kutuk', 'maki', 'gue', 'tsundere']"
"Ekspos terus Pak USER yang merupakan pihak-pihak yang berusaha “membeli” Saudara dan partai Saudara, kami Rakyat Indonesia akan mendukung siapapun yang berani melawan kekuasaan kolonial modern, Pak; #2019gantipresiden ; #jokowiend2019",1,0,0,1,0,0,0,0,1,0,1,0,bongkar usaha beli ai rakyat indonesia dukung berani lawan kuat jajah modern 2019 ganti presiden jokowi end 2019,"['bongkar', 'usaha', 'beli', 'ai', 'rakyat', 'indonesia', 'dukung', 'berani', 'lawan', 'kuat', 'jajah', 'modern', '2019', 'ganti', 'presiden', 'jokowi', 'end', '2019']"
"RT USER USER USER 7. Pemerintahan Jokowi era baru berjanji menyelesaikan kasus ini. Namun, itu semua hanya hoax",1,0,0,1,0,0,0,0,1,0,1,0,7 era perintah jokowi janji selesai tipu,"['7', 'era', 'perintah', 'jokowi', 'janji', 'selesai', 'tipu']"
"Alam tidak menipu Pak Lukman, tapi Alquran harus dipercaya dari Allah SWT MENIPU, nabi yang ditunjuk Allah SWT juga menipu",1,1,0,1,1,0,0,0,0,0,1,0,alam tipu lukman alquran percaya allah subhanahu wa taala tipu nabi angkat allah subhanahu wa taala tipu,"['alam', 'tipu', 'lukman', 'alquran', 'percaya', 'allah', 'subhanahu', 'wa', 'taala', 'tipu', 'nabi', 'angkat', 'allah', 'subhanahu', 'wa', 'taala', 'tipu']"
Media di Indonesia: Komunis Tiongkok,1,0,0,1,0,1,0,0,0,0,1,0,media indonesia cina komunis,"['media', 'indonesia', 'cina', 'komunis']"
"USER USER USER Memang kelompok togel itu dibentuk untuk dimobilisasi oleh para cukong agama, bukan? \xf0\x9f\x98\x81'",1,1,0,1,1,0,0,0,0,0,1,0,bentuk bani togel gera oke cukong tunggang agama bukannn,"['bentuk', 'bani', 'togel', 'gera', 'oke', 'cukong', 'tunggang', 'agama', 'bukannn']"
"Jika kasus yang melibatkan umat Islam dilakukan secara cepat oleh pihak kepolisian, maka giliran pelaku penodaan agama terhadap Alquran nampaknya akan sangat lambat. Penjarakan Ahok",1,0,0,1,1,0,0,0,0,0,1,0,jerat umat islam polisi laku cepat gilir sih nista al alquran lambat banget penjara penjara ahok,"['jerat', 'umat', 'islam', 'polisi', 'laku', 'cepat', 'gilir', 'sih', 'nista', 'al', 'alquran', 'lambat', 'banget', 'penjara', 'penjara', 'ahok']"
"Saya sangat benci melihat orang berbicara tentang spoiler Avengers. Ya!!! Sebelum Avengers keluar, film-film lain yang didigitalkan juga tidak mendapat protes. Kenapa kamu protes sekarang?!? Mulut'",1,1,0,1,0,0,0,0,1,0,1,0,gue benci banget lihat orang koar koar spoiler avenger alah avenger film film protes protes bacot,"['gue', 'benci', 'banget', 'lihat', 'orang', 'koar', 'koar', 'spoiler', 'avenger', 'alah', 'avenger', 'film', 'film', 'protes', 'protes', 'bacot']"
"PENGGUNA indiehome ini bingung banget. Sempat kesal banget, teknisinya datang berkali-kali hanya sekedar cek, pergi, dan tidak selesai.\n\nSampai 7 hari, akhirnya harus pakai ketebelece dari Dirjen + mau tulis di bagian Koran Kompas. Hanya dalam waktu 1 jam saja sudah selesai. Ngehe~",1,1,0,1,0,0,0,0,1,0,1,0,indihome kacrut saking kesal teknisi kali cek pergi solve 7 pakai katebelece orang direktur jenderal tulis koran kompas 1 jam langsung beres ngehek,"['indihome', 'kacrut', 'saking', 'kesal', 'teknisi', 'kali', 'cek', 'pergi', 'solve', '7', 'pakai', 'katebelece', 'orang', 'direktur', 'jenderal', 'tulis', 'koran', 'kompas', '1', 'jam', 'langsung', 'beres', 'ngehek']"
PKI hanyalah ilusi. Ancaman nyata bagi NKRI adalah USER dan antek-antek Neo Orde Plus FPI FUI serta kelompok khilafah yang memuja ISIS. Peringatan!,1,0,0,1,1,1,0,0,0,0,1,0,partai komunis indonesia ilusi ancam nyata negara republik indonesia antek antek neo orde plus front bela islam huh kelompok khilafah puja isis waspada,"['partai', 'komunis', 'indonesia', 'ilusi', 'ancam', 'nyata', 'negara', 'republik', 'indonesia', 'antek', 'antek', 'neo', 'orde', 'plus', 'front', 'bela', 'islam', 'huh', 'kelompok', 'khilafah', 'puja', 'isis', 'waspada']"
