Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
Ormas Perppu C32 merupakan produk rezim anti-Islam yang represif.,1,0,0,0,0,organisasi masyarakat atur perintah ganti undang undang c32 rupa produk rezim anti islam represif,"['organisasi', 'masyarakat', 'atur', 'perintah', 'ganti', 'undang', 'undang', 'c32', 'rupa', 'produk', 'rezim', 'anti', 'islam', 'represif']"
"Kampanye rasis Ahok untung besar... Kafir idiot mana yang untung besar... Kalau mereka perkosa dan bunuh, mereka untung besar",1,0,0,1,0,kampanye racist ahok untung kafir idiot untung perkosa bunuh untung,"['kampanye', 'racist', 'ahok', 'untung', 'kafir', 'idiot', 'untung', 'perkosa', 'bunuh', 'untung']"
Pemerintah Indonesia harus mengeluarkan undang-undang anti-Buddha agar umat Buddha di Indonesia diusir dari Indonesia.,1,0,0,0,0,perintah indonesia rancang undang undang anti umat buddha umat buddha indonesia usir indonesia,"['perintah', 'indonesia', 'rancang', 'undang', 'undang', 'anti', 'umat', 'buddha', 'umat', 'buddha', 'indonesia', 'usir', 'indonesia']"
PENGGUNA RT Apa yang salah dengan mayoritas etnis Tionghoa di DKI?\nMengapa mereka dukung penuh para penista agama?\n\nBalas dendam?\nBukan kaum nasionalis?,1,1,0,0,0,salah mayoritas etnis tionghoa daerah khusus ibukota solid dukung nista agama balas dendam nasionalis,"['salah', 'mayoritas', 'etnis', 'tionghoa', 'daerah', 'khusus', 'ibukota', 'solid', 'dukung', 'nista', 'agama', 'balas', 'dendam', 'nasionalis']"
"sekarang kita di rezim PKI... SINGKIRKAN JOKOWI, PEMIMPIN YANG KRIMINALISASIKAN PARA ULAMA",1,1,0,0,0,rezim partai komunis indonesia hapus jokowi pimpin kriminalisasi ulama,"['rezim', 'partai', 'komunis', 'indonesia', 'hapus', 'jokowi', 'pimpin', 'kriminalisasi', 'ulama']"
"Allah SWT adalah pembohong yang bodoh, biadab, dan tidak menepati janji-Nya. Allah menjanjikan kepadamu rampasan yang besar (48:20)",1,0,0,0,0,allah subhanahu wa taala bohong bodoh biadab janji allah janji rampas 48 20,"['allah', 'subhanahu', 'wa', 'taala', 'bohong', 'bodoh', 'biadab', 'janji', 'allah', 'janji', 'rampas', '48', '20']"
Kalian dihina dan diperbudak Islam. Tidak ada Tuhan yang memerintahkan sholat kecuali Allah SWT yang biadab.,1,0,0,0,0,hina budak islam tuhan perintah salat kecuali allah subhanahu wa taala biadab,"['hina', 'budak', 'islam', 'tuhan', 'perintah', 'salat', 'kecuali', 'allah', 'subhanahu', 'wa', 'taala', 'biadab']"
"PENGGUNA PENGGUNA Hahahaha kok bisa sebut agama selain Islam, ayolah? Hahaha, itu model debatmu ya? Ih, nggak berimbang. Kalau berdebat karena salah kalimat, malu deh, malu jadi kecebong yang agamanya kamu hina, hahahaha, kecebong macam apa kamu ini?",1,0,0,0,0,haha agama islam ayo haha model debat kayak idih imbang debat salah kalimat malu deh malu kecebong agama hina haha kecebong sih,"['haha', 'agama', 'islam', 'ayo', 'haha', 'model', 'debat', 'kayak', 'idih', 'imbang', 'debat', 'salah', 'kalimat', 'malu', 'deh', 'malu', 'kecebong', 'agama', 'hina', 'haha', 'kecebong', 'sih']"
"USER USER wes lemu, ireng, kafir sisan\n\nasu'",1,0,1,0,0,ireng kafir anjing,"['ireng', 'kafir', 'anjing']"
"Kalau tidak percaya, Jokowi itu licik, picik, dan tukang curang. URL",1,0,0,0,0,percaya jokowi licik picik tipu uniform resource locator,"['percaya', 'jokowi', 'licik', 'picik', 'tipu', 'uniform', 'resource', 'locator']"
"PENGGUNA ISIS RT bertindak terhadap semua orang/kelompok/agama, terhadap umat Muslim & penistaan ​​terhadap Islam. Termasuk Anda, dasar bodoh!",1,0,0,0,0,isis be indak lawan orang golong agama lawan umat islam nista hadap islam masuk sih idiot,"['isis', 'be', 'indak', 'lawan', 'orang', 'golong', 'agama', 'lawan', 'umat', 'islam', 'nista', 'hadap', 'islam', 'masuk', 'sih', 'idiot']"
"Allah SWT itu bodoh dan biadab dan mengajarkan Muhammad untuk cocok dengan 9 istri, ayatnya ada di Al Quran",1,0,0,0,0,allah subhanahu wa taala bodoh biadab ajar muhammad cocok 9 istri ayat alquran,"['allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab', 'ajar', 'muhammad', 'cocok', '9', 'istri', 'ayat', 'alquran']"
"Arjuna berjuang demi negara, jangan jadi Muhammad yang mengaku nabi, menghujat bangsanya sendiri & menggulingkan pemerintah",1,0,0,0,0,arjuna juang negara muhammad nabi hujat bangsa tumbang perintah,"['arjuna', 'juang', 'negara', 'muhammad', 'nabi', 'hujat', 'bangsa', 'tumbang', 'perintah']"
"USER Jadi jelas Islam di nusantara itu bukan sekedar agama, tapi hanya sekedar budaya ya gan, dipengaruhi oleh ajaran Islam, btw ente ga bisa asal ngomong kafir kalo ente merujuk ke omongan ente'",1,0,0,0,0,islam nusantara agama budaya juragan pengaruh ajar islam by the way langsung bilang kafir acu bilang,"['islam', 'nusantara', 'agama', 'budaya', 'juragan', 'pengaruh', 'ajar', 'islam', 'by', 'the', 'way', 'langsung', 'bilang', 'kafir', 'acu', 'bilang']"
"Allah SWT yang disembah umat Islam mengaku sombong: Maha Kuasa, Maha Kuasa, Maha Agung, padahal dia bodoh dan biadab.",1,0,0,0,0,allah subhanahu wa taala sembah umat islam sombong maha kuasa maha kuasa maha kuasa bodoh biadab,"['allah', 'subhanahu', 'wa', 'taala', 'sembah', 'umat', 'islam', 'sombong', 'maha', 'kuasa', 'maha', 'kuasa', 'maha', 'kuasa', 'bodoh', 'biadab']"
"contoh perilaku setan kafir...; Ketika mengetahui suatu perkara, ia memakai peci seolah-olah ia adalah seorang muslim yang menjadi pelakunya..; Padahal mereka non kristiani...; Begitulah mereka menghancurkan islam..sehingga muncullah stigma negatif terhadap islam..dibantu dengan media yang semakin kasar..",1,0,0,0,0,contoh perilaku kafir setan kena topi olah olah orang muslim laku non kristen hancur islam muncul stigma negatif hadap islam bantu media ajar,"['contoh', 'perilaku', 'kafir', 'setan', 'kena', 'topi', 'olah', 'olah', 'orang', 'muslim', 'laku', 'non', 'kristen', 'hancur', 'islam', 'muncul', 'stigma', 'negatif', 'hadap', 'islam', 'bantu', 'media', 'ajar']"
"Allah SWT itu Bodoh & Biadab, Tidak Punya Mata Pak Lukman, Tidak Bisa Memberi Makan Muhammad, Menjanjikan Penjarahan, Masih Mengaku Sebagai Tuhan",1,0,0,0,0,allah subhanahu wa taala bodoh biadab mata lukman makan muhammad janji jarah tuhan,"['allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab', 'mata', 'lukman', 'makan', 'muhammad', 'janji', 'jarah', 'tuhan']"
Lupakan USER dan biarkan ia tenggelam bersama kapalnya yang munafik. Kita bangun Jawa Barat dengan kapal yang bersih. Singkirkan orang-orang yang mendukung penistaan ​​agama dari hatimu.,1,0,0,0,0,lupa biar tenggelam kapal munafik bangun jabar kapal bersih hapus orang orang dukung nista agama hati,"['lupa', 'biar', 'tenggelam', 'kapal', 'munafik', 'bangun', 'jabar', 'kapal', 'bersih', 'hapus', 'orang', 'orang', 'dukung', 'nista', 'agama', 'hati']"
PENGGUNA Semoga Allah melindungi DSNAJIB dari kejahatan orang-orang kafir dan munafik yang merupakan musuh-musuhnya...amin Robbie.',1,0,0,0,0,moga allah lindung dis najib jahat orang orang kafir munafik musuh amin robi,"['moga', 'allah', 'lindung', 'dis', 'najib', 'jahat', 'orang', 'orang', 'kafir', 'munafik', 'musuh', 'amin', 'robi']"
"negara yang penuh penistaan ​​agama, TNI lah yang dikritik. Hanya simpatisannya.",1,0,0,0,0,negara penuh nista agama tentara nasional indonesia kritik simpatisan,"['negara', 'penuh', 'nista', 'agama', 'tentara', 'nasional', 'indonesia', 'kritik', 'simpatisan']"
"Pasti MENYAKITKAN, ini yang terbaik di 2019. JokowiEnd telah mengkriminalisasi umat Islam.",1,0,0,0,0,sakit 2019 jokowi end kriminalisasi umat islam,"['sakit', '2019', 'jokowi', 'end', 'kriminalisasi', 'umat', 'islam']"
Keren...... Kapan kita akan mengusir umat Budha dari Indonesia?,1,0,0,0,0,keren usir umat buddha indonesia,"['keren', 'usir', 'umat', 'buddha', 'indonesia']"
Umat ​​Buddha Membunuh Umat Muslim di Myanmar,1,0,0,0,0,umat buddha bunuh muslim myanmar,"['umat', 'buddha', 'bunuh', 'muslim', 'myanmar']"
Lebih dari 700 rumah dan masjid Rohingya dibakar oleh teroris Buddha di Baggona (14/9).,1,0,0,0,0,700 rumah amp masjid rohingya bakar teroris buddha 14 9,"['700', 'rumah', 'amp', 'masjid', 'rohingya', 'bakar', 'teroris', 'buddha', '14', '9']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Jika Anda merasa terhina, laporkan saja ke polisi, itu hubungan yang munafik. Waspadalah terhadap kecebong kafir yang mengaku sebagai Muslim.",1,0,0,0,0,hina lapor polisi hubung munafik waspada hadap berudu kafir islam,"['hina', 'lapor', 'polisi', 'hubung', 'munafik', 'waspada', 'hadap', 'berudu', 'kafir', 'islam']"
"USER USER USER Saya mau tanya, apa perbuatan terakhir yang dilakukan Ahok, Sukamwati, Joshua, dan Ge yang diketahui mengandung banyak unsur penistaan ​​agama. Menurut USER dan USER, apakah itu penistaan ​​agama???",1,0,0,0,0,be anya laku ahok sukmawati joshua ge kandung unsur nista agama nista,"['be', 'anya', 'laku', 'ahok', 'sukmawati', 'joshua', 'ge', 'kandung', 'unsur', 'nista', 'agama', 'nista']"
Usir umat Buddha Indonesia jika mereka tetap diam dan menyaksikan pembantaian ini. URL,1,0,0,0,0,usir umat buddha indonesia diam saksi bantai uniform resource locator,"['usir', 'umat', 'buddha', 'indonesia', 'diam', 'saksi', 'bantai', 'uniform', 'resource', 'locator']"
"x : Yang dimaksud RG bukan Al Quran; Y : Yakin? Bukankah Al Quran itu kitab suci? x : Tenang saja, dia tidak bermaksud seperti itu; y: Ahok juga tidak bermaksud menghina agama; x : WOW, TIDAK MUNGKIN, DIA BOHONG, DASAR JALANG...",1,0,0,0,0,x maksud rg al alquran iya al qur an kitab suci x maksud sepe i iya ahok maksud hina agama lo x oi bohong bitch,"['x', 'maksud', 'rg', 'al', 'alquran', 'iya', 'al', 'qur', 'an', 'kitab', 'suci', 'x', 'maksud', 'sepe', 'i', 'iya', 'ahok', 'maksud', 'hina', 'agama', 'lo', 'x', 'oi', 'bohong', 'bitch']"
"Kalau begitu, bagaimana mungkin masyarakat tidak curiga bahwa rezim saat ini anti-Islam, Pak... URL",1,0,0,0,0,masyarakat curiga rezim anti islam uniform resource locator,"['masyarakat', 'curiga', 'rezim', 'anti', 'islam', 'uniform', 'resource', 'locator']"
"Presiden Jongos...selalu menunggu perintah dari tuan-tuan Cina-nya...apalagi, kaum Muslim yang dibantai itu bukanlah orang-orang kafir Cina...!",1,1,0,0,0,presiden jongos tunggu perintah tuan cina umat islam bantai orang kafir cina,"['presiden', 'jongos', 'tunggu', 'perintah', 'tuan', 'cina', 'umat', 'islam', 'bantai', 'orang', 'kafir', 'cina']"
"Di sini saya lengkapi dengan video..!!!; ; ""kitab suci itu fiksi"" USER ; ; POPULASI AGAMA disebut USER",1,0,0,0,0,lengkap video kitab suci fiksi duduk agama,"['lengkap', 'video', 'kitab', 'suci', 'fiksi', 'duduk', 'agama']"
"Ini semua salah Jokowi. Hanya di bawah rezim jahat seorang diktator komunis otoriter yang tidak adil, OPM mulai... URL",1,1,0,0,0,salah jokowi rezim jahat diktator otoriter komunis kafir adil organisasi papua merdeka uniform resource locator,"['salah', 'jokowi', 'rezim', 'jahat', 'diktator', 'otoriter', 'komunis', 'kafir', 'adil', 'organisasi', 'papua', 'merdeka', 'uniform', 'resource', 'locator']"
Sikap anti-Islam Jokowi akan didukung oleh lawan-lawan politiknya... para buzzer rezim.,1,0,0,0,0,sikap jokowi anti islam dukung lawan lawan politik buzzer rezim,"['sikap', 'jokowi', 'anti', 'islam', 'dukung', 'lawan', 'lawan', 'politik', 'buzzer', 'rezim']"
"Allah SWT Tidak Mengerti Toleransi Harus Dibuang USER Mau Belajar Toleransi & Keindonesiaan, Yuk Ikut SabangMerauke 2016",1,0,0,0,0,allah subhanahu wa taala paham toleransi buang ajar toleransi indonesia sabang merauke 2016,"['allah', 'subhanahu', 'wa', 'taala', 'paham', 'toleransi', 'buang', 'ajar', 'toleransi', 'indonesia', 'sabang', 'merauke', '2016']"
PENGGUNA RT: PENGGUNA Tidak apa-apa. Rezim ini memang anti-Islam dan anti-ulama. Ini buktinya. URL,1,0,0,0,0,rezim anti islam anti ulama bukti uniform resource locator,"['rezim', 'anti', 'islam', 'anti', 'ulama', 'bukti', 'uniform', 'resource', 'locator']"
"Apakah USER benar-benar berpikir ada agama asli Indonesia? Islam diimpor, Kristen diimpor, Hindu diimpor, Buddha diimpor, Yahudi diimpor, bahkan komunisme diimpor, yang tidak diimpor adalah animisme dan dinamisme, apakah Anda ingin mempertahankan aliran jahiliyah?",1,0,0,0,0,anggap agama asli indonesia islam impo kristen impo hindu impo buddha impo yahudi impo komunis impo impo alir animisme dinamisme mempe ahankan alir jahiliah,"['anggap', 'agama', 'asli', 'indonesia', 'islam', 'impo', 'kristen', 'impo', 'hindu', 'impo', 'buddha', 'impo', 'yahudi', 'impo', 'komunis', 'impo', 'impo', 'alir', 'animisme', 'dinamisme', 'mempe', 'ahankan', 'alir', 'jahiliah']"
"USER USER USER yang jelas-jelas bukan Ahok atau P Jokowi, tidak dianggap menghina Islam tetapi hanya sebuah kesalahan, jika membela agama hanya ditujukan untuk menghajar lawan politik.. Mengapa agama menjadi alat transaksi politik? Ingat?",1,0,0,0,0,ahok p jokowi anggap hina islam keliru bela agama be uju hajar lawan politik agama alat transaksi politik,"['ahok', 'p', 'jokowi', 'anggap', 'hina', 'islam', 'keliru', 'bela', 'agama', 'be', 'uju', 'hajar', 'lawan', 'politik', 'agama', 'alat', 'transaksi', 'politik']"
"""Sekalipun dia guru agama, pakai sorban dan jubah putih, tapi kalau nyetir begitu tetap dianggap babi, Nak.'",1,0,0,0,0,ustaz pakai sorban gamis putih kendara sepe i anggap babi nak,"['ustaz', 'pakai', 'sorban', 'gamis', 'putih', 'kendara', 'sepe', 'i', 'anggap', 'babi', 'nak']"
PENGGUNA PENGGUNA Tidak memahami hadis satu per satu atau mulut Anda akan berbau pesing \xf0\x9f\x98\x82. Ketahui Asal Mula Mengapa Ada Hadis Kencing Unta \xf0\x9f\x98\x81',1,0,0,0,0,paham hadis mulut bau urin ajar hadis buang air unta,"['paham', 'hadis', 'mulut', 'bau', 'urin', 'ajar', 'hadis', 'buang', 'air', 'unta']"
PENGGUNA Hancurkan PDIP...dan antek-anteknya....sekelompok orang kafir munafik....',1,0,0,0,0,hancur partai demokrasi indonesia juang antek antek kelompok kafir munafik,"['hancur', 'partai', 'demokrasi', 'indonesia', 'juang', 'antek', 'antek', 'kelompok', 'kafir', 'munafik']"
PENGGUNA Orang ini bertindak atas nama seorang Muslim tetapi berpikiran sempit seperti seorang Yahudi.',1,0,0,0,0,orang be indak nama orang muslim picik orang yahudi,"['orang', 'be', 'indak', 'nama', 'orang', 'muslim', 'picik', 'orang', 'yahudi']"
"USER, jangan mengendur...kalau bisa bubarkan saja ormas itu, baik yang pimpinannya sudah umrah atau yang buruh migran...'",1,0,0,0,0,kendor bubar ormasnya pimpin umrah tenaga kerja indonesia,"['kendor', 'bubar', 'ormasnya', 'pimpin', 'umrah', 'tenaga', 'kerja', 'indonesia']"
Gila! Teroris Buddha Myanmar bakar Al Quran!,1,1,0,0,0,liar teroris buddha myanmar bakar alquran,"['liar', 'teroris', 'buddha', 'myanmar', 'bakar', 'alquran']"
"PENGGUNA PENGGUNA Anda tidak ingin membuat demo? BTW, ini adalah buku Muslim~",1,0,0,0,0,demo by the way buku muslim lo,"['demo', 'by', 'the', 'way', 'buku', 'muslim', 'lo']"
"BAGI PARA AHOKERS YANG TAKUT MATI DAN TAK INGIN MASA KECIL, JANGAN SAMPAI KETINGGALAN, ADA JODOH UST ABU PALSU YANG SIAP MENDOAKAN BAGI PARA AHOKERS & JOKOWERS",1,0,0,0,0,ahoker takut mati tenang jodoh ustaz abu palsu salat ahoker jokower,"['ahoker', 'takut', 'mati', 'tenang', 'jodoh', 'ustaz', 'abu', 'palsu', 'salat', 'ahoker', 'jokower']"
"Hati-hati! Kali ini kita akan mengusir Ahmadiyah, lalu Kristen, diikuti Budha, Hindu, dan Sunni juga akan diusir...",1,0,0,0,0,hati hati kali ahmadiyah usir umat kristiani susul buddha hindu sunni usir,"['hati', 'hati', 'kali', 'ahmadiyah', 'usir', 'umat', 'kristiani', 'susul', 'buddha', 'hindu', 'sunni', 'usir']"
"PENGGUNA Mengaku muslim tapi nonton bola itu kafir hahaha, munafik banget.\nJokowi juga sama kayak saya. Saya nggak mau nonton bola sebulan penuh. Kecuali timnas dan Persija.\nDasar kamu bego banget'",1,0,0,0,0,muslim tonton bola kafir haha munafik banget jokowi sepe i tonton sepak bola penuh kecuali timnas persija bodoh,"['muslim', 'tonton', 'bola', 'kafir', 'haha', 'munafik', 'banget', 'jokowi', 'sepe', 'i', 'tonton', 'sepak', 'bola', 'penuh', 'kecuali', 'timnas', 'persija', 'bodoh']"
"Al Quran, Bible adalah kitab suci, saatnya bagi para pendukung kalian, siapapun kalian, untuk membela kitab suci masing-masing dari kaum ateis seperti Rocky (“,)",1,0,0,0,0,alquran alkitab kitab suci dukung mempe ahankan kitab suci ateis sepe i rocky,"['alquran', 'alkitab', 'kitab', 'suci', 'dukung', 'mempe', 'ahankan', 'kitab', 'suci', 'ateis', 'sepe', 'i', 'rocky']"
"PERINGATAN!!!!! Ada upaya dari Ahokers, antek komunis dan media untuk memecah belah umat Islam dalam aksi mereka 299! Action299",1,1,0,0,0,upaya laku ahoker antek antek komunis media pecah belah umat islam aksi 299 aksi 299,"['upaya', 'laku', 'ahoker', 'antek', 'antek', 'komunis', 'media', 'pecah', 'belah', 'umat', 'islam', 'aksi', '299', 'aksi', '299']"
"USER Bapak USER, tugas anda lebih berat dari BNN, yaitu menyadarkan umat Islam: shalat, mengaji, berdzikir itu sama dengan ekstase.",1,0,0,0,0,tugas berat badan narkotika nasional sadar umat islam salat aji zikir ekstasi,"['tugas', 'berat', 'badan', 'narkotika', 'nasional', 'sadar', 'umat', 'islam', 'salat', 'aji', 'zikir', 'ekstasi']"
"PERENCANAAN MASJID YANG DILAKUKAN FPI SANGAT BENAR, APA HUBUNGANNYA DENGAN KESALAHAN AHOK ADALAH KESALAHAN URUTAN KRISTEN?",1,0,0,0,0,renovasi masjid laku front bela islam hubung ahok salah kristen,"['renovasi', 'masjid', 'laku', 'front', 'bela', 'islam', 'hubung', 'ahok', 'salah', 'kristen']"
PENGGUNA: PENGGUNA AHOAK CINA PENYEDIA ANJING menghujat ISLAM....!!!,1,1,0,0,0,sedia anjing ahok cina hujat islam,"['sedia', 'anjing', 'ahok', 'cina', 'hujat', 'islam']"
"Cap gome di halaman masjid = tabligh akbar di halaman gereja, Ahok hina Al Quran, Cornelis usir ulama, Mrk (etnis Tionghoa + PKI) provokasi perang;",1,0,0,0,0,cap gome halaman masjid tablig akbar halaman gereja ahok hina al alquran cornelis usir ulama etnis tionghoa partai komunis indonesia provokasi perang,"['cap', 'gome', 'halaman', 'masjid', 'tablig', 'akbar', 'halaman', 'gereja', 'ahok', 'hina', 'al', 'alquran', 'cornelis', 'usir', 'ulama', 'etnis', 'tionghoa', 'partai', 'komunis', 'indonesia', 'provokasi', 'perang']"
"Umat ​​Kristen Rohingya membunuh umat Muslim di Afghanistan, sementara umat Yahudi membunuh umat Muslim di Palestina. Di dunia Muslim, mereka disebut ""teroris"".",1,0,0,0,0,op kristen rohingya bunuh muslim afghanistan yahudi bunuh muslim palestina dunia muslim teroris,"['op', 'kristen', 'rohingya', 'bunuh', 'muslim', 'afghanistan', 'yahudi', 'bunuh', 'muslim', 'palestina', 'dunia', 'muslim', 'teroris']"
URL Buddha Teroris,1,0,0,0,0,uniform resource locator buddha teroris,"['uniform', 'resource', 'locator', 'buddha', 'teroris']"
"PENGGUNA PENGGUNA Wah, BODOH, kalau produk muslim seperti kalian tidak boleh dipakai oleh muslim, ngapain sih dipromokan di negara muslim? Bodoh semua. Kalian kebanyakan ngumpulin Sperma Cebong. Mukanya kayak copet, sering dimarahi. Ampelas dulu mukanya pake parutan biar bagus",1,0,1,0,0,goblok produk muslim sepe i milik umat islam promosi negara negara muslim bodoh koleksi sperma cebong wajah sepe i copet marah amplas wajah parut lihat bagus,"['goblok', 'produk', 'muslim', 'sepe', 'i', 'milik', 'umat', 'islam', 'promosi', 'negara', 'negara', 'muslim', 'bodoh', 'koleksi', 'sperma', 'cebong', 'wajah', 'sepe', 'i', 'copet', 'marah', 'amplas', 'wajah', 'parut', 'lihat', 'bagus']"
PENGGUNA PENGGUNA Ada kecebong bodoh yang marah dan kesal. Ajaran Nabi yang biasa. Rendah hati dalam beragama bersama para pengikut Paulus dan tekun membaca Kitab Kuning.',1,0,0,0,0,kecebong bodoh marah marah ajar nabi rendah hati agama paulus rajin baca kitab kuning,"['kecebong', 'bodoh', 'marah', 'marah', 'ajar', 'nabi', 'rendah', 'hati', 'agama', 'paulus', 'rajin', 'baca', 'kitab', 'kuning']"
"Saya masih percaya pada China, saya heran... semua pejabat di Indonesia sama saja, orang China bajingan dan Kristen. Tegakkan hukum Islam, usir orang China.",1,1,0,0,0,percaya cina heran jabat indonesia orang cina bajing kristen tegak hukum islam usir cina,"['percaya', 'cina', 'heran', 'jabat', 'indonesia', 'orang', 'cina', 'bajing', 'kristen', 'tegak', 'hukum', 'islam', 'usir', 'cina']"
"Memakai jilbab berarti berserah diri kepada Allah SWT yang menghalalkan Ramadhan, berarti menghalalkan kerusakan.",1,0,0,0,0,hijab bera i serah allah subhanahu wa taala halal ramadan bera i halal korupsi,"['hijab', 'bera', 'i', 'serah', 'allah', 'subhanahu', 'wa', 'taala', 'halal', 'ramadan', 'bera', 'i', 'halal', 'korupsi']"
PENGGUNA PENGGUNA Bukankah aneh melihat seorang pendeta belajar agama Buddha di Mesir dari seorang syekh/masaikh?\n\nBukankah aneh melihat seorang pendeta belajar agama Kristen di Saudi dari seorang ulama?',1,0,0,0,0,aneh lihat biksu ajar agama buddha mesir orang syekh masyaikh aneh lihat pendeta ajar agama kristen saudi ulama,"['aneh', 'lihat', 'biksu', 'ajar', 'agama', 'buddha', 'mesir', 'orang', 'syekh', 'masyaikh', 'aneh', 'lihat', 'pendeta', 'ajar', 'agama', 'kristen', 'saudi', 'ulama']"
Orang-orang yang mengenakan taplak meja kotak-kotak menang...ini jelas merupakan konspirasi remason Wahdi!!!',1,0,0,0,0,orang orang pakai taplak meja kotak kotak menang rupa konspirasi remason wahdi,"['orang', 'orang', 'pakai', 'taplak', 'meja', 'kotak', 'kotak', 'menang', 'rupa', 'konspirasi', 'remason', 'wahdi']"
"PENGGUNA RT Wahai para penista agama, umat Islam kita telah bangkit, mereka tidak akan mendukung para penista agama Ahok",1,0,0,0,0,hujat umat islam bangkit dukung hujat ahok,"['hujat', 'umat', 'islam', 'bangkit', 'dukung', 'hujat', 'ahok']"
"PENGGUNA PENGGUNA Pengagum dan idola yang menghujat agama masih menjadi ancaman bagi demokrasi!\nMereka akan melakukan apa saja untuk membalas perasaan mereka yang terluka!!\nDasar pengecut yang menghujat mulut toilet!\nMungkinkah ini akan terus terjadi, bahkan hingga September 2030.",1,0,1,0,0,kagum berhala hujat agama ancam demokrasi laku balas sakit hati kecut hujat mulut jamban september 2030,"['kagum', 'berhala', 'hujat', 'agama', 'ancam', 'demokrasi', 'laku', 'balas', 'sakit', 'hati', 'kecut', 'hujat', 'mulut', 'jamban', 'september', '2030']"
"PENGGUNA Gilirannya membela Ahok, percaya atau tidak, hanya Tuhan yang membelanya. Namun, dia menjaga surga.\n\n#LiberalFunny #inusGelo'",1,0,0,0,0,gilir bela ahok iman tuhan jaga surga liberalfunny inus gila,"['gilir', 'bela', 'ahok', 'iman', 'tuhan', 'jaga', 'surga', 'liberalfunny', 'inus', 'gila']"
PENGGUNA RT: PENGGUNA Rezim anti-Islam... benar! Hal itu tidak dapat disangkal lagi...,1,0,0,0,0,rezim anti islam dipungkiri,"['rezim', 'anti', 'islam', 'dipungkiri']"
"3. Kelompok di balik rezim ini merekayasa berbagai terorisme Islam untuk merusak citra Islam dan Indonesia; 4. Menuduh umat Islam Indonesia sebagai kelompok militan, radikal, garis keras; 5. Memojokkan Islam melalui berbagai isu seperti LGBT, dan lain sebagainya; 6. Menuduh, menuduh, dan sebagainya;",1,0,0,0,0,3 kelompok rezim rekayasa terorisme islam rusak citra islam indonesia 4 tuduh umat islam indonesia militan radikal garis keras 5 pojok islam isu sepe i lgbt 6 tuduh sangka i,"['3', 'kelompok', 'rezim', 'rekayasa', 'terorisme', 'islam', 'rusak', 'citra', 'islam', 'indonesia', '4', 'tuduh', 'umat', 'islam', 'indonesia', 'militan', 'radikal', 'garis', 'keras', '5', 'pojok', 'islam', 'isu', 'sepe', 'i', 'lgbt', '6', 'tuduh', 'sangka', 'i']"
"USER Bapak USER untuk memberantas Terorisme & PENIPUAN Islam, perlu ada penjelasan agar Islam mudah dipahami",1,0,0,0,0,berantas teroris islam tipu islam mudah paham,"['berantas', 'teroris', 'islam', 'tipu', 'islam', 'mudah', 'paham']"
"Ini adalah kesalahan Jokowi dan Ahok, babi atheis. URL",1,0,0,0,0,salah jokowi ahok sih babi ateis uniform resource locator,"['salah', 'jokowi', 'ahok', 'sih', 'babi', 'ateis', 'uniform', 'resource', 'locator']"
"PENGGUNA Bapak USER mengartikan Ijab & Qabul sebagai akad nikah yang baik, dalam rangka menyucikan agama Islam",1,0,0,0,0,menga ikan ijab kabul akad nikah rangka buang islam,"['menga', 'ikan', 'ijab', 'kabul', 'akad', 'nikah', 'rangka', 'buang', 'islam']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Islam Indonesia menganut agama Kristen (GKJ, GKI, dsb.)'",1,0,0,0,0,islam nusantara anut kristen gereja kristen jawa gereja kristen indonesia,"['islam', 'nusantara', 'anut', 'kristen', 'gereja', 'kristen', 'jawa', 'gereja', 'kristen', 'indonesia']"
"PENGGUNA Dia selalu bicara tentang ulama ""atas nama syariat, haram, itu saja, itu saja, itu saja. Tapi benarkah demikian?",1,0,0,0,0,bicara ulama nama syar i haram,"['bicara', 'ulama', 'nama', 'syar', 'i', 'haram']"
"USER Ini Salah Kafir Saat Diajak Nonton Film Kafir yang Waktu Itu Berjudul Bang dan Lai, Hilang di Belgia",1,0,0,0,0,salah kafir nainggolan ajak tonton film kafir bang lai hilang belgia,"['salah', 'kafir', 'nainggolan', 'ajak', 'tonton', 'film', 'kafir', 'bang', 'lai', 'hilang', 'belgia']"
Ternyata mayoritas penduduk negara teroris ini beragama Buddha.,1,0,0,0,0,nyata negara teroris mayoritas duduk agama buddha,"['nyata', 'negara', 'teroris', 'mayoritas', 'duduk', 'agama', 'buddha']"
"'Orang kafir bodoh memang bodoh sekali, sudah saya jelaskan, saya tidak mengerti, tidak apa-apa kalau kamu kafir.'",1,0,0,0,0,kafir bodoh bodoh banget nge i kafir,"['kafir', 'bodoh', 'bodoh', 'banget', 'nge', 'i', 'kafir']"
PENGGUNA Tangkap pelaku penistaan ​​agama yang menistakan kitab suci semua agama,1,0,0,0,0,tangkap laku nista agama hujat kitab suci agama,"['tangkap', 'laku', 'nista', 'agama', 'hujat', 'kitab', 'suci', 'agama']"
