Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
"PENGGUNA Ayo masyarakat Indonesia, bersihkan etnis Tionghoa Ahok",0,1,0,0,0,ayo bangsa indonesia sih etnis tionghoa ahok,"['ayo', 'bangsa', 'indonesia', 'sih', 'etnis', 'tionghoa', 'ahok']"
PENGGUNA PENGGUNA Orang Cina kafir ini... Dasar bajingan!! Dasar komunis!!',1,1,0,0,0,orang tionghoa kafir dasar bajing komunis,"['orang', 'tionghoa', 'kafir', 'dasar', 'bajing', 'komunis']"
PENGGUNA RT PENGGUNA Para jenderal propaganda sedang melancarkan perang propaganda dengan nilai jual utama yaitu PKI dan Chineseisasi.,0,1,0,0,0,jenderal propaganda lancar perang propaganda nilai jual utama partai komunis indonesia chineseisasi,"['jenderal', 'propaganda', 'lancar', 'perang', 'propaganda', 'nilai', 'jual', 'utama', 'partai', 'komunis', 'indonesia', 'chineseisasi']"
"Pasca Kasus PKI di LBH, Banyak Kacung Komunis yang Bikin Opini dan Tekad Tutupi Kebangkitan PKI",0,1,0,0,0,pasca partai komunis indonesia antek komunis cipta opini tekad sembunyi bangkit partai komunis indonesia,"['pasca', 'partai', 'komunis', 'indonesia', 'antek', 'komunis', 'cipta', 'opini', 'tekad', 'sembunyi', 'bangkit', 'partai', 'komunis', 'indonesia']"
"Bersiaplah untuk menendang sepasang = ASING-CINA,, PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA SelamatkenForest",0,1,0,0,0,tendang pasang asing chine selamatkenforest,"['tendang', 'pasang', 'asing', 'chine', 'selamatkenforest']"
"Antek-antek PKI sudah muncul dan berani tampil terang-terangan, maka pemerintah tidak tinggal diam. URL",0,1,0,0,0,antek antek partai komunis indonesia muncul berani tampil terang terang perintah tinggal diam uniform resource locator,"['antek', 'antek', 'partai', 'komunis', 'indonesia', 'muncul', 'berani', 'tampil', 'terang', 'terang', 'perintah', 'tinggal', 'diam', 'uniform', 'resource', 'locator']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Cebong adalah badut Cina \x81 Dikipasi dengan uang receh bukanlah hal yang lucu\xf0\x,0,1,0,0,0,cebong badut tiongkok kipas uang receh lelucon,"['cebong', 'badut', 'tiongkok', 'kipas', 'uang', 'receh', 'lelucon']"
"Mengapa hanya orang Tionghoa non-Muslim yang dibantai? PENGGUNA juga orang Tionghoa, usir dia juga.",1,1,0,0,0,warga tionghoa non muslim bantai nya orang cina usir,"['warga', 'tionghoa', 'non', 'muslim', 'bantai', 'nya', 'orang', 'cina', 'usir']"
"PENGGUNA RT Semoga saja di masa depan, etnis Tionghoa di Indonesia tidak akan menduduki jabatan-jabatan pemerintahan...bisa jadi seperti Singapura :)",0,1,0,0,0,moga etnis tionghoa indonesia duduk perintah sepe i singapura,"['moga', 'etnis', 'tionghoa', 'indonesia', 'duduk', 'perintah', 'sepe', 'i', 'singapura']"
PENGGUNA PENGGUNA Indonesia sedang dijajah oleh Cina...,0,1,0,0,0,indonesia jajah tiongkok,"['indonesia', 'jajah', 'tiongkok']"
"PENGGUNA Meningkatnya jumlah orang yang masuk ke Indonesia hanya sebuah pengalihan isu. ""Hatinya tampaknya tertuju pada Syiah Rafidhah, dalang di balik semua pemberontakan/kudeta negara-negara Muslim Ahlussunnah di dunia""",1,1,0,0,0,marak orang masuk indonesia alih perhati hatinyaternyata te uju rafidhah syiah ah biang keladi ronta kudeta negara ahlusunah umat islam dunia,"['marak', 'orang', 'masuk', 'indonesia', 'alih', 'perhati', 'hatinyaternyata', 'te', 'uju', 'rafidhah', 'syiah', 'ah', 'biang', 'keladi', 'ronta', 'kudeta', 'negara', 'ahlusunah', 'umat', 'islam', 'dunia']"
PENGGUNA RT Juga pandai mengungkit isu Komunisme PKI,0,1,0,0,0,pandai obar isu komunis partai komunis indonesia,"['pandai', 'obar', 'isu', 'komunis', 'partai', 'komunis', 'indonesia']"
PENGGUNA Betul sekali... Mulai bermunculan anak-anak PKI yang mengikuti jejak bapaknya.,0,1,0,0,0,anak anak partai komunis indonesia muncul jejak ayah,"['anak', 'anak', 'partai', 'komunis', 'indonesia', 'muncul', 'jejak', 'ayah']"
PENGGUNA PENGGUNA hancurkan pki. Mari dukung Prabowo untuk 2019,0,1,0,0,0,hancur partai komunis indonesia mari dukung prabowo 2019,"['hancur', 'partai', 'komunis', 'indonesia', 'mari', 'dukung', 'prabowo', '2019']"
"PENGGUNA PENGGUNA Memang ada etnis Tionghoa yang turut serta dalam perjuangan, namun masih banyak lagi yang menjadi pengkhianat dan menjadi antek-antek Belanda.",0,1,0,0,0,etnis tionghoa juang penghianat antek belanda,"['etnis', 'tionghoa', 'juang', 'penghianat', 'antek', 'belanda']"
Para pelayan Cina merasa bahwa Cina mencintai kemerdekaan Indonesia.,0,1,0,0,0,layan tionghoa tiongkok cinta merdeka indonesia,"['layan', 'tionghoa', 'tiongkok', 'cinta', 'merdeka', 'indonesia']"
PENGGUNA PENGGUNA TKA Cina memang manja....',0,1,0,0,0,tenaga kerja asing cina manja,"['tenaga', 'kerja', 'asing', 'cina', 'manja']"
PENGGUNA RT: PENGGUNA jangan biarkan Indonesia diambil alih oleh Cina... Apakah kita semua perlu memboikot produk Cina???,0,1,0,0,0,biar indonesia ambil alih cina boikot produk cina,"['biar', 'indonesia', 'ambil', 'alih', 'cina', 'boikot', 'produk', 'cina']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Alih-alih kalian, KOMUNIS BODOH",0,1,0,0,0,komunis bodoh,"['komunis', 'bodoh']"
"Jika saja Jendral Soeharto tidak ada pada tahun 1965, maka nasib bangsa Indonesia bisa jadi adalah negara komunis yang atheis. PENGGUNA PENGGUNA PENGGUNA",1,1,0,0,0,andai jenderal soeha o 1965 nasib bangsa indonesia negara komunis ateis,"['andai', 'jenderal', 'soeha', 'o', '1965', 'nasib', 'bangsa', 'indonesia', 'negara', 'komunis', 'ateis']"
"PENGGUNA RT: Hati-hati, Anda dan kader GUSDUR yang merupakan antek-antek Cina asli yang ditunjuk dalam rezim ini saat ini sedang “terpuruk”.",0,1,0,0,0,hati hati kader gus dur rupa antek asli cina lantik rezim puruk,"['hati', 'hati', 'kader', 'gus', 'dur', 'rupa', 'antek', 'asli', 'cina', 'lantik', 'rezim', 'puruk']"
Sungguh luar biasa bahwa kebijakan Indonesia tidak bertentangan dengan kepentingan China.,0,1,0,0,0,sungguh bijak indonesia be entangan tiongkok,"['sungguh', 'bijak', 'indonesia', 'be', 'entangan', 'tiongkok']"
Mengapa Anda tidak mengusir saja umat Buddha Myanmar di sini sehingga mereka tidak menimbulkan kekacauan seperti di Myanmar?,1,1,0,0,0,usir umat buddha myanmar timbul kacau sepe i myanmar,"['usir', 'umat', 'buddha', 'myanmar', 'timbul', 'kacau', 'sepe', 'i', 'myanmar']"
Antek-antek komunis Tiongkok dan URL semakin masif,0,1,0,0,0,antek komunis tiongkok uniform resource locator masif,"['antek', 'komunis', 'tiongkok', 'uniform', 'resource', 'locator', 'masif']"
Isu PKI terus didengungkan kelompok pendukung Prabowo,0,1,0,0,0,isu partai komunis indonesia lontar kelompok dukung prabowo,"['isu', 'partai', 'komunis', 'indonesia', 'lontar', 'kelompok', 'dukung', 'prabowo']"
PENGGUNA PENGGUNA Ya..tapi hati-hati..!! Antek-antek komunis pandai dalam kamuflase..,0,1,0,0,0,ya hati hati antek komunis pandai kamuflase,"['ya', 'hati', 'hati', 'antek', 'komunis', 'pandai', 'kamuflase']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA KOMUNIS CINA yang Anda cintai dan menyimpang,0,1,0,0,0,komunis cina sayang sesat,"['komunis', 'cina', 'sayang', 'sesat']"
RT USER Para antek PKI dan simpatisannya serta proksi komunis Cina pasti sangat membenci TNI dan Panglimanya. Itu hal yang wajar bagi sebuah merek,0,1,0,0,0,antek partai komunis indonesia simpatisan a proksi komunis tiongkok benci tentara nasional indonesia panglima normal buah merek,"['antek', 'partai', 'komunis', 'indonesia', 'simpatisan', 'a', 'proksi', 'komunis', 'tiongkok', 'benci', 'tentara', 'nasional', 'indonesia', 'panglima', 'normal', 'buah', 'merek']"
Cina benar-benar berisik Cina \xf0\x9f\x99\x84',0,1,0,0,0,tiongkok berisik tiongkok,"['tiongkok', 'berisik', 'tiongkok']"
"Dulu, para pahlawan berjuang mati-matian, mengorbankan jiwa dan raga untuk mengusir penjajah. Eh... sekarang kenapa kita biarkan negeri ini dijajah Cina begitu saja?!",0,1,0,0,0,pahlawan juang keras korban jiwa raga usir jajah eh biar negara jajah cina,"['pahlawan', 'juang', 'keras', 'korban', 'jiwa', 'raga', 'usir', 'jajah', 'eh', 'biar', 'negara', 'jajah', 'cina']"
PENGGUNA RT PENGGUNA Dan hebatnya tidak ada yang meneriakkan antek Cina,0,1,0,0,0,hebat be eriak minion cina,"['hebat', 'be', 'eriak', 'minion', 'cina']"
PENGGUNA PENGGUNA PKI semakin panas,0,1,0,0,0,partai komunis indonesia panas,"['partai', 'komunis', 'indonesia', 'panas']"
'PENGGUNA Palestina juga merupakan antek asing...',0,1,0,0,0,palestina antek asing,"['palestina', 'antek', 'asing']"
"Sumbu Pendek: Koalisi Jokowi dengan Negara PKI, Jokowi PKI, Gulingkan Jokowi.... Kepalaku Pusing",0,1,0,0,0,sumbu pendek koalisi jokowi negara partai komunis indonesia jokowi partai komunis indonesia guling jokowi pusing abdi,"['sumbu', 'pendek', 'koalisi', 'jokowi', 'negara', 'partai', 'komunis', 'indonesia', 'jokowi', 'partai', 'komunis', 'indonesia', 'guling', 'jokowi', 'pusing', 'abdi']"
USERS Perilaku orang Batak kafir itu seperti USERS. Suka memecah belah orang.,0,1,0,0,0,tingkah laku orang batak kafir sepe i suka pecah belah orang,"['tingkah', 'laku', 'orang', 'batak', 'kafir', 'sepe', 'i', 'suka', 'pecah', 'belah', 'orang']"
TURUNKAN PKI DAN PARA MENTERINYA!,0,1,0,0,0,turun partai komunis indonesia menteri,"['turun', 'partai', 'komunis', 'indonesia', 'menteri']"
"10 orang terkaya di Indonesia. 1 sampai 5 bukan orang Indonesia. tapi orang China. Saya takut kalau Indonesia seperti Singapura, penduduk asli akan diusir",0,1,0,0,0,10 orang kaya indonesia 1 5 bahasa indonesia orang tionghoa takut indonesia sepe i singapura pribumi usir,"['10', 'orang', 'kaya', 'indonesia', '1', '5', 'bahasa', 'indonesia', 'orang', 'tionghoa', 'takut', 'indonesia', 'sepe', 'i', 'singapura', 'pribumi', 'usir']"
"Dulu, para ustadz sering mengatakan, “Jangan main bola karena bola itu olahraga PKI.” Hal itu sudah dikatakan oleh antek-antek komunis sejak kecil.",0,1,0,0,0,guru aji main sepak bola sepak bola olahraga partai komunis indonesia antek antek komunis,"['guru', 'aji', 'main', 'sepak', 'bola', 'sepak', 'bola', 'olahraga', 'partai', 'komunis', 'indonesia', 'antek', 'antek', 'komunis']"
Sudah saatnya mengusir penjajah Cina dari tanah Indonesia!! PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA,0,1,0,0,0,usir jajah tiongkok tanah indonesia,"['usir', 'jajah', 'tiongkok', 'tanah', 'indonesia']"
Apakah mereka ini anak-anak tawanan Cina kafir yang perlu diusir?,1,1,0,0,0,anak tahan tiongkok kafir usir,"['anak', 'tahan', 'tiongkok', 'kafir', 'usir']"
"USER huh, kamu orang Cina. Itulah sebabnya kamu penuh perhitungan.'",0,1,0,0,0,ha orang cina hitung,"['ha', 'orang', 'cina', 'hitung']"
Kita hanya butuh presiden baru yang tegas dalam menumpas PKI dan anti PKI!,0,1,0,0,0,presiden tumpas partai komunis indonesia anti partai komunis indonesia,"['presiden', 'tumpas', 'partai', 'komunis', 'indonesia', 'anti', 'partai', 'komunis', 'indonesia']"
"USER USER Begini Hasil Makan Gaji Uang Korupsi BLBI yang Dilakukan Pedagang Tionghoa, Otak Cebongnya Bodoh Banget. \nMasalah TKA Tionghoa bukan lagi fiksi tapi fakta, tapi kalian anggap masalah ini fiksi, kalian jual negara ini sebagai negara yang hancur'",0,1,0,0,0,akibat makan gaji uang korupsi bantu likuiditas bank indonesia laku dagang cina otak cebong bodoh banget tenaga kerja asing tiongkok fiksi fakta anggap fiktif jual negara negara hancur,"['akibat', 'makan', 'gaji', 'uang', 'korupsi', 'bantu', 'likuiditas', 'bank', 'indonesia', 'laku', 'dagang', 'cina', 'otak', 'cebong', 'bodoh', 'banget', 'tenaga', 'kerja', 'asing', 'tiongkok', 'fiksi', 'fakta', 'anggap', 'fiktif', 'jual', 'negara', 'negara', 'hancur']"
Ada banyak cara yang dilakukan sindikat China untuk menipu rakyat Indonesia dan menguras uang mereka... mengusir warga China dari Indonesia.,0,1,0,0,0,laku sindikat cina tipu uang rakyat indonesia usir orang cina indonesia,"['laku', 'sindikat', 'cina', 'tipu', 'uang', 'rakyat', 'indonesia', 'usir', 'orang', 'cina', 'indonesia']"
WOW AKSI MENDUKUNG/MEMILIH PRESIDEN SUARANYA SAMA BANGET *ORANG ASLI/INDONESIA PERLU DIKENAL: SEMUA ITU KARENA ADA BUZZER CINA'2,0,1,0,0,0,aksi dukung pilih presiden suara prbumi orang indonesia diberitahu buzzers cina 2,"['aksi', 'dukung', 'pilih', 'presiden', 'suara', 'prbumi', 'orang', 'indonesia', 'diberitahu', 'buzzers', 'cina', '2']"
PENGGUNA PENGGUNA mereka yang biasa adalah antek-antek Zionis dan komunis,1,1,0,0,0,antek zionis komunis,"['antek', 'zionis', 'komunis']"
PENGGUNA Usir China dari negara ini PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA,0,1,0,0,0,usir tiongkok negara,"['usir', 'tiongkok', 'negara']"
"Orang Tionghoa bebas asal ada mukidi; ; KEMAMPUANNYA HANYA 1, PENIPU!!!; Saya anak kecil seperti itu, saya bodoh dan saya tidak beruntung. Plonga plongo menghasilkan optimisme yang berlebihan; ; #2019GantiPresiden #PlongaPlongo #DunningKrugerEffect",0,1,0,0,0,orang tionghoa bebas mukidi skillnya 1 cheater anak sepe i bodoh untung plonga plongo hasil optimisme 2019 ganti presiden plonga plongo dunning kruger effect,"['orang', 'tionghoa', 'bebas', 'mukidi', 'skillnya', '1', 'cheater', 'anak', 'sepe', 'i', 'bodoh', 'untung', 'plonga', 'plongo', 'hasil', 'optimisme', '2019', 'ganti', 'presiden', 'plonga', 'plongo', 'dunning', 'kruger', 'effect']"
Antek komunis itu jelas sekali... Yang teriak huuuu ke Pak Taufik Ismail -hafizhahullah URL,0,1,0,0,0,antek komunis teriak huuuu taufik ismail hafizhahullah uniform resource locator,"['antek', 'komunis', 'teriak', 'huuuu', 'taufik', 'ismail', 'hafizhahullah', 'uniform', 'resource', 'locator']"
"PENGGUNA BAWANG PUTIH adalah orang kafir... China memahami komunisme... Hati-hati, bawang putih akan mencoreng negara di Indonesia'",0,1,0,0,0,bawang putih kafir cina paham komunisme hati hati bawang putih coreng negara indonesia,"['bawang', 'putih', 'kafir', 'cina', 'paham', 'komunisme', 'hati', 'hati', 'bawang', 'putih', 'coreng', 'negara', 'indonesia']"
Korban rezim komunis tidak sedikit. Jumlahnya tidak sedikit; 100 juta darah manusia tertumpah akibat ideologi yang menghalalkan segala cara.,0,1,0,0,0,korban rezim komunis tanggung tanggung 100 juta darah manusia te umpah ideologi halal,"['korban', 'rezim', 'komunis', 'tanggung', 'tanggung', '100', 'juta', 'darah', 'manusia', 'te', 'umpah', 'ideologi', 'halal']"
Orang Tionghoa dikatakan kaya? Mengapa Anda putus sekolah? Terlalu sering pergi ke klub?,0,1,0,0,0,orang cina kayak putus sekolah clubbing,"['orang', 'cina', 'kayak', 'putus', 'sekolah', 'clubbing']"
"USER Negara Ini Telah Dijual......\nInilah Hebatnya Kebijakan Jokowi, Negara Telah Menjadi Kosong Dan Sudah Ada Dua Kekuasaan Pemerintahan Di Negeri Ini, CPNS Tahun Ini Dipersembahkan Untuk Pikiran Sempit, Mereka Telah Memperkosa Negaranya Sendiri, Anda Pengkhianat Dasar. PKI.'",0,1,0,0,0,negeri jual hebat bijak jokowi negeri kosong kuasa perintah negeri calon pegawai negeri sipil dedikasi sempit pikir sinamata perkosa negara penghianat dasar partai komunis indonesia,"['negeri', 'jual', 'hebat', 'bijak', 'jokowi', 'negeri', 'kosong', 'kuasa', 'perintah', 'negeri', 'calon', 'pegawai', 'negeri', 'sipil', 'dedikasi', 'sempit', 'pikir', 'sinamata', 'perkosa', 'negara', 'penghianat', 'dasar', 'partai', 'komunis', 'indonesia']"
PENGGUNA Pengkhianat Republik Indonesia adalah para konspirator yang membuat keputusan yang merugikan negara!! Tenggelamkan gerombolan moncong babi anak buah PKI,0,1,0,0,0,penghianat negara republik indonesia konspirator ambil putus rugi negara tenggelam komplot moncong babi anak buah partai komunis indonesia,"['penghianat', 'negara', 'republik', 'indonesia', 'konspirator', 'ambil', 'putus', 'rugi', 'negara', 'tenggelam', 'komplot', 'moncong', 'babi', 'anak', 'buah', 'partai', 'komunis', 'indonesia']"
Hancurkan PKI dengan sekuat tenaga,0,1,0,0,0,hancur partai komunis indonesia kuat tenaga,"['hancur', 'partai', 'komunis', 'indonesia', 'kuat', 'tenaga']"
"Selama Owo masih hidup dan masih berhasrat menjadi presiden, isu-isu tentang PKI, Komunis, anti Islam, atau antek-antek Cina akan terus mengemuka.",1,1,0,0,0,owo hidup presiden isu partai komunis indonesia komunis anti islam antek cina muncul,"['owo', 'hidup', 'presiden', 'isu', 'partai', 'komunis', 'indonesia', 'komunis', 'anti', 'islam', 'antek', 'cina', 'muncul']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Mana janji-janji yang kau tepati tuan!! Hanya satu janji yang ditepati, yakni 10 juta lapangan pekerjaan, tetapi bukan untuk rakyat melainkan untuk TKA Cina. #Sayang'",0,1,0,0,0,janji janji 10 juta lapang kerja rakyat tenaga kerja asing cina sayang,"['janji', 'janji', '10', 'juta', 'lapang', 'kerja', 'rakyat', 'tenaga', 'kerja', 'asing', 'cina', 'sayang']"
PENGGUNA RT: PENGGUNA PENGGUNA PENGGUNA Kafir PKI menyamar sebagai Muslim. Yang jahat semuanya kafir PKI.,1,1,0,0,0,kafir partai komunis indonesia samar muslim jahat kafir partai komunis indonesia,"['kafir', 'partai', 'komunis', 'indonesia', 'samar', 'muslim', 'jahat', 'kafir', 'partai', 'komunis', 'indonesia']"
"Mereka berbicara tentang era Habibie hingga SBY, mereka hidup damai karena mereka yakin tidak akan ada masalah SARA. Di era ini mereka khawatir karena TKA RRC masuk secara besar-besaran. Kemudian akan ada masalah SARA yang mereka yakini \xf0\x9f\x98\xa2'",0,1,0,0,0,bicara zaman habibie susilo bambang yudhoyono hidup damai sara era khawatir tenaga kerja asing republik rakyat cina masuk masif isu rasial,"['bicara', 'zaman', 'habibie', 'susilo', 'bambang', 'yudhoyono', 'hidup', 'damai', 'sara', 'era', 'khawatir', 'tenaga', 'kerja', 'asing', 'republik', 'rakyat', 'cina', 'masuk', 'masif', 'isu', 'rasial']"
PENGGUNA RT *batuk* antek komunis PKS *batuk*,0,1,0,0,0,uhuk antek komunis partai adil sejahtera uhuk,"['uhuk', 'antek', 'komunis', 'partai', 'adil', 'sejahtera', 'uhuk']"
Indonesia terasa seperti Beijing. Usir orang Cina,0,1,0,0,0,indonesia sepe i beijing usir orang cina,"['indonesia', 'sepe', 'i', 'beijing', 'usir', 'orang', 'cina']"
Memang kalau tidak pernah terjun langsung ke lapangan... tidak akan pernah tahu masalah yang sebenarnya... pantas saja kalau orang Tionghoa sok tahu... sigh,0,1,0,0,0,sih terjun langsung lapang heran orang cina sok duh,"['sih', 'terjun', 'langsung', 'lapang', 'heran', 'orang', 'cina', 'sok', 'duh']"
PENGGUNA RT: PENGGUNA PENGGUNA PDI P dan Mega ingin menghidupkan kembali komunisme,0,1,0,0,0,partai demokrasi indonesia p mega hidup komunisme,"['partai', 'demokrasi', 'indonesia', 'p', 'mega', 'hidup', 'komunisme']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Nanti Anda mungkin berkata, Pak Jokowi adalah antek Cina karena dia memberikan begitu banyak medali emas untuk Cina! \n\xf0\x9f\x98\x82'",0,1,0,0,0,jokowi antek tiongkok medali emas ikan tiongkok,"['jokowi', 'antek', 'tiongkok', 'medali', 'emas', 'ikan', 'tiongkok']"
PKI teriak-teriak... Kamu nggak sholat... Kamu baca Al-Quran... Kamu punya Tuhan? Jangan pakai PKI... URL,0,1,0,0,0,partai komunis indonesia teriak teriak salat aji tuhan partai komunis indonesia uniform resource locator,"['partai', 'komunis', 'indonesia', 'teriak', 'teriak', 'salat', 'aji', 'tuhan', 'partai', 'komunis', 'indonesia', 'uniform', 'resource', 'locator']"
"Apalagi yang paling bermasalah dengan PKI adalah TNI, cukup dengan memobilisasi massa anti Jokowi dengan isu agama (anti)komunis.",1,1,0,0,0,partai komunis indonesia angkat darat mobilisasi massa anti jokowi isu agama anti komunis,"['partai', 'komunis', 'indonesia', 'angkat', 'darat', 'mobilisasi', 'massa', 'anti', 'jokowi', 'isu', 'agama', 'anti', 'komunis']"
"Setuju. Musuh kita adalah teroris Budha Myanmar, baik biksu maupun militer. Tapi Borobudur adalah warisan leluhur kita.",1,1,0,0,0,tuju musuh teroris buddha myanmar biksu amp militer borobudur rupa waris nenek moyang,"['tuju', 'musuh', 'teroris', 'buddha', 'myanmar', 'biksu', 'amp', 'militer', 'borobudur', 'rupa', 'waris', 'nenek', 'moyang']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Akun komunis,0,1,0,0,0,akun komunis,"['akun', 'komunis']"
"PENGGUNA RT PKI telah bergabung dengan PDI P, bubarkan PDI P!!",0,1,0,0,0,partai komunis indonesia gabung partai demokrasi indonesia p bubar partai demokrasi indonesia p,"['partai', 'komunis', 'indonesia', 'gabung', 'partai', 'demokrasi', 'indonesia', 'p', 'bubar', 'partai', 'demokrasi', 'indonesia', 'p']"
MS Ka'ban: Lahan Jakarta kini 87 persen dikuasai China,0,1,0,0,0,ms kakak ban lahan jaka a 87 persen asai cina,"['ms', 'kakak', 'ban', 'lahan', 'jaka', 'a', '87', 'persen', 'asai', 'cina']"
"PKI bilang agama adalah candu rakyat, tapi kalau agama digunakan untuk melawan feodalisme & kapitalisme, maka agama itu benar. Hei bajingan, menurutmu seberapa rendah orang beragama? Mau bikin kita jadi ala",1,1,0,0,0,partai komunis indonesia bilang agama candu rakyat agama lawan feodalisme amp kapitalisme agama hai bajing rendah orang agama ala,"['partai', 'komunis', 'indonesia', 'bilang', 'agama', 'candu', 'rakyat', 'agama', 'lawan', 'feodalisme', 'amp', 'kapitalisme', 'agama', 'hai', 'bajing', 'rendah', 'orang', 'agama', 'ala']"
"USER era DKI yang mempermainkan isu China, kalian yang beriman. Sekarang orang China yang kafir itu sebenarnya berasal dari keluarga Si Ono. Susah, susah'",0,1,0,0,0,era daerah khusus ibukota putar isu cina iman orang tionghoa kafir keluarga sih ono sulit sulit,"['era', 'daerah', 'khusus', 'ibukota', 'putar', 'isu', 'cina', 'iman', 'orang', 'tionghoa', 'kafir', 'keluarga', 'sih', 'ono', 'sulit', 'sulit']"
"TKA Cina berani menghina bendera Merah Putih...; ; Apa kita diam saja..!!; ; Makin banyak TKA Cina yang datang, makin AROGAN karena merasa kuat..; ; Apalagi didukung rezim penguasa, TKA Cina bisa masuk NKRI dengan mudah.; ; Mau dijual",0,1,0,0,0,tenaga kerja asing cina berani hina bendera merah putih diam tenaga kerja asing cina arogan kuat dukung rezim kuasa mudah tenaga kerja asing tionghoa masuk negara republik indonesia jual,"['tenaga', 'kerja', 'asing', 'cina', 'berani', 'hina', 'bendera', 'merah', 'putih', 'diam', 'tenaga', 'kerja', 'asing', 'cina', 'arogan', 'kuat', 'dukung', 'rezim', 'kuasa', 'mudah', 'tenaga', 'kerja', 'asing', 'tionghoa', 'masuk', 'negara', 'republik', 'indonesia', 'jual']"
PENGGUNA RT PENGGUNA BULUTANGKIS WANITA INDONESIA BAGAIMANA MEREKA KALAH DARI JEPANG DAN CHINA...MEREKA BERMAIN KALAH TAK MUDAH MENYERAH KEPADA KOMUNIS SEPERTI YANG KALIAN INGINKAN DISINI,0,1,0,0,0,bulu tangkis putri indonesia kalah jepang cina main kalah mudah serah komunis sepe i,"['bulu', 'tangkis', 'putri', 'indonesia', 'kalah', 'jepang', 'cina', 'main', 'kalah', 'mudah', 'serah', 'komunis', 'sepe', 'i']"
"PENGGUNA PENGGUNA adalah pekerjaan Cornelis, China sangat tertekan",0,1,1,0,0,tugas cornelis cina gila stres,"['tugas', 'cornelis', 'cina', 'gila', 'stres']"
"Tanggal 1 Oktober adalah hari suci Pancasila, namun Pancasila kini telah menjelma menjadi rezim diktator komunis anti Islam,",1,1,0,0,0,tanggal 1 oktober suci pancasila pancasila ubah rezim diktator komunis anti islam,"['tanggal', '1', 'oktober', 'suci', 'pancasila', 'pancasila', 'ubah', 'rezim', 'diktator', 'komunis', 'anti', 'islam']"
#MataNajwaDebatJakarta Jawaban Ahok lucu banget..gak masuk akal. Kalau ditanya apa dia jawab apa. Dia skakmat soal agama. Orang cina tolol hahaha,0,1,0,0,0,matanajwadebatjaka a ahok lucu banget sambung sekakmat agama dasar orang cina bodoh haha,"['matanajwadebatjaka', 'a', 'ahok', 'lucu', 'banget', 'sambung', 'sekakmat', 'agama', 'dasar', 'orang', 'cina', 'bodoh', 'haha']"
"Mereka semua sungguh tidak bisa menghormati penduduk asli atau setidaknya bersikap sopan sebagai tamu, mereka sebenarnya adalah perampas hak penduduk asli...; #stopTKAChina; #2019GantiPresiden",0,1,0,0,0,sungguh hormat duduk asli sikap sopan tamu ampas hak duduk asli stop tenaga kerja asing cina 2019 ganti presiden,"['sungguh', 'hormat', 'duduk', 'asli', 'sikap', 'sopan', 'tamu', 'ampas', 'hak', 'duduk', 'asli', 'stop', 'tenaga', 'kerja', 'asing', 'cina', '2019', 'ganti', 'presiden']"
"Mari kita rayakan #2019GantiPresiden, InsyaAllah kesejahteraan akan merata. Komunisme sudah musnah.",0,1,0,0,0,ayo raya 2019 ganti presiden insya allah sejahtera komunisme hilang,"['ayo', 'raya', '2019', 'ganti', 'presiden', 'insya', 'allah', 'sejahtera', 'komunisme', 'hilang']"
"Kami tidak takut, kami hanya ingin menghancurkan PKI yang berbahaya itu jika embrio setan itu berkembang biak.",0,1,0,0,0,takut musnah partai komunis indonesia bahaya embrio setan kembang biak,"['takut', 'musnah', 'partai', 'komunis', 'indonesia', 'bahaya', 'embrio', 'setan', 'kembang', 'biak']"
PENGGUNA RT hahaha antek komunis sudah gila sebelum 30 September... Kecebong itu anak PKI!!!!,0,1,0,0,0,haha antek komunis gila 30 september kecebong anak partai komunis indonesia,"['haha', 'antek', 'komunis', 'gila', '30', 'september', 'kecebong', 'anak', 'partai', 'komunis', 'indonesia']"
"Singkirkan saja orang Cina ini. Yang paling gila dipenjara karena anti-Cina. Nah, Cina telah mendarat di negara ini, sebagai gantinya... URL",0,1,0,0,0,singkir cina ki gila penjara anti tionghoa cina darat negara ganti uniform resource locator,"['singkir', 'cina', 'ki', 'gila', 'penjara', 'anti', 'tionghoa', 'cina', 'darat', 'negara', 'ganti', 'uniform', 'resource', 'locator']"
