Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Cleaned_Tweet,Tweet_list
Tragedi 1998 ternyata juga merupakan salah satu upaya komunis yang dilakukan Prabowo,1,0,1,0,0,1,0,0,0,1,0,0,tragedi 1998 nyata rupa salah upaya komunis laku prabowo,"['tragedi', '1998', 'nyata', 'rupa', 'salah', 'upaya', 'komunis', 'laku', 'prabowo']"
"Nah, tahukah Anda bahwa pada masa Megawati, korupsi cukup banyak terjadi padahal URL-nya banyak?",1,0,1,0,0,0,0,0,1,1,0,0,megawati korupsi uniform resource locator,"['megawati', 'korupsi', 'uniform', 'resource', 'locator']"
"""TERHORMAT"" Pak Prabowo Haruskah tampil seperti orang yang cemburu dan kalah?",1,0,1,0,0,0,0,0,1,1,0,0,hormat prabowo tampil sepe i orang cemburu kalah,"['hormat', 'prabowo', 'tampil', 'sepe', 'i', 'orang', 'cemburu', 'kalah']"
RT USER Kalau Jokowi Tak Bisa Diingatkan...Mundur Saja Jenderal...Bantai Dia di 2019 Lewat Pilpres,1,0,1,0,0,0,0,0,1,0,0,1,jokowi mundur jenderal bantai 2019 pilih presiden,"['jokowi', 'mundur', 'jenderal', 'bantai', '2019', 'pilih', 'presiden']"
"USER USER kacang kesukaanku, yang berpura-pura pintar padahal dia lebih lambat dariku'",1,1,1,0,0,0,1,0,0,1,0,0,kacang polong sayang pura pura pintar lambat,"['kacang', 'polong', 'sayang', 'pura', 'pura', 'pintar', 'lambat']"
"USER Dianggap Salah Satu Pendukung Mafia Korup dan Penistaan ​​Agama, Geng SANCI TITOT Bidik",1,1,0,1,0,0,0,1,0,0,1,0,lihat salah dukung mafia korup noda agama komplot banci titot bidik,"['lihat', 'salah', 'dukung', 'mafia', 'korup', 'noda', 'agama', 'komplot', 'banci', 'titot', 'bidik']"
PENGGUNA Rezim ini menjadi semakin tidak penting..... Akan menjadi negara Indochina',1,0,0,1,0,1,0,0,0,0,1,0,rezim negara indonesia cina,"['rezim', 'negara', 'indonesia', 'cina']"
"Berbeda sekali dengan Adi.\n\nUntuk Adi,\n\n""LIHAT KAKAK, LIHAT! Sudah kubilang, DIA NYATA!""\n\nYA. URL",1,1,1,0,0,0,0,0,1,1,0,0,beda adi adi lihat kakak lihat bilang iya uniform resource locator,"['beda', 'adi', 'adi', 'lihat', 'kakak', 'lihat', 'bilang', 'iya', 'uniform', 'resource', 'locator']"
"PENGGUNA PENGGUNA Tidak mengherankan jika partai politik ini berusaha keras untuk mencegah pengesahan undang-undang ini. Namun, ia juga takut presiden akan mengeluarkan Perpu. Menarik melihat cara presiden mengancam. Datang saja dan ketuk, ketuk, ketuk, ketuk'",1,0,0,1,0,0,0,0,1,0,1,0,heran ai politik anu upaya keras cegah kesah undang undang takut presiden terbit atur perintah ganti undang undang tarik lihat presiden ancam ketuk ketuk ketuk ketuk,"['heran', 'ai', 'politik', 'anu', 'upaya', 'keras', 'cegah', 'kesah', 'undang', 'undang', 'takut', 'presiden', 'terbit', 'atur', 'perintah', 'ganti', 'undang', 'undang', 'tarik', 'lihat', 'presiden', 'ancam', 'ketuk', 'ketuk', 'ketuk', 'ketuk']"
"USER USER USER USER USER USER USER USER USER Oh, bajingan, kamu sangat saleh. Tidak ada yang sempurna. Jangan berpura-pura menjadi orang yang saleh.'",1,1,1,0,0,0,0,0,1,1,0,0,oh bajing saleh manusia sempurna pura pura orang saleh,"['oh', 'bajing', 'saleh', 'manusia', 'sempurna', 'pura', 'pura', 'orang', 'saleh']"
"USER USER Cukup kunci akun..tidak perlu share data..berkali-kali main data, tidak bisa jawab data kunci akun..\xf0\x9f\x98\x82\nDua kali sehari kunci akun.. \nAnak ini sungguh bodoh. .'",1,1,1,0,0,0,0,0,1,1,0,0,kunci akun sebar data kali kali main data data gembok akun 2 kali kunci akun bodoh anak,"['kunci', 'akun', 'sebar', 'data', 'kali', 'kali', 'main', 'data', 'data', 'gembok', 'akun', '2', 'kali', 'kunci', 'akun', 'bodoh', 'anak']"
USER pada dasarnya mengatakan bahwa selama kampanye mereka akan menghentikannya tetapi sekarang mereka akan terus mengeluarkan peraturan gubernur yang baru... sungguh munafik jika Anda terus maju dan KAMPRETOS',1,1,1,0,0,0,0,0,1,1,0,0,dasar kampanye henti atur gubernur sungguh munafik kampret,"['dasar', 'kampanye', 'henti', 'atur', 'gubernur', 'sungguh', 'munafik', 'kampret']"
"Terkadang mereka yang mengikuti kemarin, hari ini menjadi pengikut baru. Jelas mereka berhenti mengikuti, tapi mengikuti lagi. Apa yang kamu bicarakan, manusia ini?",1,1,1,0,0,0,0,0,1,1,0,0,terkadang kemarin unfollow follow bicara manusia,"['terkadang', 'kemarin', 'unfollow', 'follow', 'bicara', 'manusia']"
"USER USER Ternyata yang dia bilang....dia bilang ""hafizh"" (entah benar atau tidak) bisa jadi BAJINGAN SIALAN JUGA.'",1,1,1,0,0,0,0,0,1,1,0,0,nyata bilang hafiz bajing sial,"['nyata', 'bilang', 'hafiz', 'bajing', 'sial']"
Itu benar. Mari kita penjarakan koruptor yang waras.,1,0,1,0,0,0,0,0,1,1,0,0,mari penjara koruptor waras,"['mari', 'penjara', 'koruptor', 'waras']"
semua orang berpura-pura peduli pada ROHINGYA,1,0,0,1,0,0,0,0,1,0,1,0,orang pura pura peduli rohingya,"['orang', 'pura', 'pura', 'peduli', 'rohingya']"
"USER Diam, kamu santai, aku pusing'",1,1,1,0,0,0,0,0,1,1,0,0,diam santai pusing,"['diam', 'santai', 'pusing']"
"USER USER USER USER USER USER USER Artinya tidak ada satu pun kecebong yang pintar...\nTapi bagaimana dengan KAMPREET...\nDulu mereka tidak mengalami kemajuan, mereka hanya menggunakan otak udang dan tubuh besar...itu wajar agar para pejabat tinggi kampret mengubah haluan.",1,1,0,1,0,0,0,0,1,0,1,0,a inya cebong cebong pintar kampret maju pakai otak udang pakai badan wajar petinggi kampret ubah haluan,"['a', 'inya', 'cebong', 'cebong', 'pintar', 'kampret', 'maju', 'pakai', 'otak', 'udang', 'pakai', 'badan', 'wajar', 'petinggi', 'kampret', 'ubah', 'haluan']"
PENGGUNA RT PENGGUNA PDIP dan Mega ingin menghidupkan kembali komunisme,1,0,0,1,0,1,0,0,0,0,1,0,partai demokrasi indonesia juang mega hidup komunisme,"['partai', 'demokrasi', 'indonesia', 'juang', 'mega', 'hidup', 'komunisme']"
USER USER USER USER USER USER USER USER USER Congor terlihat persis seperti congor unta.,1,1,1,0,0,0,1,0,0,1,0,0,congor lihat persis sepe i congor unta,"['congor', 'lihat', 'persis', 'sepe', 'i', 'congor', 'unta']"
PENGGUNA ANDA BABI ANJING. Bisa kalah dan jatuh miskin memang memalukan,1,1,1,0,0,0,0,0,1,1,0,0,anjing babi kalah jatuh miskin malu,"['anjing', 'babi', 'kalah', 'jatuh', 'miskin', 'malu']"
"USER Tapi trainernya ribet gan, dia selalu ngomongin pekerjaannya",1,1,1,0,0,0,0,0,1,1,0,0,latih ribet juragan bicara kerja,"['latih', 'ribet', 'juragan', 'bicara', 'kerja']"
Sebaiknya Jokowi menarik diri dari URL tersebut,1,0,1,0,0,0,0,0,1,1,0,0,jokowi mundur uniform resource locator,"['jokowi', 'mundur', 'uniform', 'resource', 'locator']"
#ThomasUberCup2018 punya Rexy Eek',1,1,1,0,0,0,0,0,1,1,0,0,thomas uber cup 2018 rexy tai,"['thomas', 'uber', 'cup', '2018', 'rexy', 'tai']"
USER USER yang harus mundur dari Jokowi,1,0,1,0,0,0,0,0,1,1,0,0,undur jokowi,"['undur', 'jokowi']"
USER USER Partai sompret ini akan bubar sendiri. Siapa yang ingin memilih?',1,1,0,1,0,0,0,0,1,0,1,0,ai sompret bubar pilih,"['ai', 'sompret', 'bubar', 'pilih']"
"USER USER Jangan salah, janji Jokowi lah yang dituntut. Hanya kamu yang tidak mengerti cebong'",1,1,1,0,0,0,0,0,1,1,0,0,salah janji jokowi tuntut menge i cebong,"['salah', 'janji', 'jokowi', 'tuntut', 'menge', 'i', 'cebong']"
USER Bilang itu tidak penting tapi Anda membacanya dan Anda bilang itu menyenangkan juga. Pengiriman mudah',1,1,1,0,0,0,0,0,1,1,0,0,bilang baca bilang senang kirim mudah,"['bilang', 'baca', 'bilang', 'senang', 'kirim', 'mudah']"
"Semua cowok brengsek, kan?",1,1,0,1,0,0,0,1,0,0,1,0,cowok berengsek,"['cowok', 'berengsek']"
Jatuhkan Jokowi. Rezim ini telah mengorbankan Ahok,1,0,1,0,0,0,0,0,1,0,0,1,jatuh jokowi rezim korban ahok,"['jatuh', 'jokowi', 'rezim', 'korban', 'ahok']"
USER USER USER DRIVER OJEK JIKA MENEMUKAN ORANG DALAM KELUARGA INI MEMESAN OJEK -&gt; PENGGUNA HANYA DIHANCURKAN. PELACUR SEPERTI SUKU OJEK PUAS.',1,1,1,0,0,0,0,0,1,1,0,0,driver ojek temu orang keluarga order ojek hancur lacur sepe i suku ojek puas,"['driver', 'ojek', 'temu', 'orang', 'keluarga', 'order', 'ojek', 'hancur', 'lacur', 'sepe', 'i', 'suku', 'ojek', 'puas']"
"USER USER Saya pikir hanya saya saja yang merasakan hal ini. Saya tahu ada orang lain juga. Sial, ini sinyalnya. Saya ingin ganti Telkomsel tapi saya miskin.'",1,1,0,1,0,0,0,0,1,0,1,0,pikir orang sial sinyal ganti telkomsel miskin,"['pikir', 'orang', 'sial', 'sinyal', 'ganti', 'telkomsel', 'miskin']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA tidak akan memilih lagi jika ia mencalonkan diri sebagai presiden,1,0,1,0,0,0,0,0,1,1,0,0,pilih calon presiden,"['pilih', 'calon', 'presiden']"
"Yang tidak paham harus dikuliti/ditangkap, itu orang Tionghoa",1,0,0,1,0,1,0,0,0,0,0,1,paham kulit tangkap orang cina,"['paham', 'kulit', 'tangkap', 'orang', 'cina']"
USER USER USER maksudnya Cebong? Wkwkwk abang...kamu punya IQ 200 di sekolahmu...!',1,1,1,0,0,0,0,0,1,1,0,0,maksud cebong banget ya wkwk iq 200 kolam,"['maksud', 'cebong', 'banget', 'ya', 'wkwk', 'iq', '200', 'kolam']"
"USER Kamu hanya tidak berhasil, bajingan.'",1,1,1,0,0,0,0,0,1,1,0,0,hasil bajing,"['hasil', 'bajing']"
"Pak USER, apakah anda sehat? Jalan-jalan pak... Yang aktif seperti itu menebar kebaikan seperti Presiden RI. Jangan terus tampil di dalam kandang. Bosan ketemu Fadli Zon?",1,0,1,0,0,0,0,0,1,1,0,0,sehat jalan jalan aktif sepe i tebar sepe i presiden ri tampil kandang bosan ketemu fadli zon,"['sehat', 'jalan', 'jalan', 'aktif', 'sepe', 'i', 'tebar', 'sepe', 'i', 'presiden', 'ri', 'tampil', 'kandang', 'bosan', 'ketemu', 'fadli', 'zon']"
"USER Bagi Jokowi, yang penting buat image dulu, karena Pilpres sudah dekat, isu harga saham terlalu tinggi, ada poin-poin prinsip yang belum disepakati, dan lain-lain, itu urusan nanti setelahnya. pemilihan presiden. pemilihan. Begitulah cara kerja rezim Jokowi.'",1,0,1,0,0,0,0,0,1,1,0,0,jokowi citra pilih presiden isu harga saham poin poin prinsip pakat urus pilih presiden pilih kerja rezim jokowi sepe i,"['jokowi', 'citra', 'pilih', 'presiden', 'isu', 'harga', 'saham', 'poin', 'poin', 'prinsip', 'pakat', 'urus', 'pilih', 'presiden', 'pilih', 'kerja', 'rezim', 'jokowi', 'sepe', 'i']"
USER USER USER USER USER USER Nasib Cebong baik-baik saja karena itu semua hanya mimpi bagi orang berotak seperti anda.,1,1,1,0,0,0,0,0,1,1,0,0,nasib cebong mimpi orang otak sepe i,"['nasib', 'cebong', 'mimpi', 'orang', 'otak', 'sepe', 'i']"
USER Apakah mereka yang ingin menikah muntah-muntah di depan Anda? Gunakan pertunjukan Jijay jijay.\n\nMampus disalty-in',1,1,1,0,0,0,0,0,1,1,0,0,meni muntah muntah pe unjuk jijik jijik mampus disabilitas in,"['meni', 'muntah', 'muntah', 'pe', 'unjuk', 'jijik', 'jijik', 'mampus', 'disabilitas', 'in']"
PENGGUNA PENGGUNA PENGGUNA bodoh! Tidak ada hubungannya lagi dengan itu! Mengapa kau bilang kau pengecut? Dasar idiot!,1,1,1,0,0,0,0,0,1,1,0,0,bodoh hubung bilang kecut goblok,"['bodoh', 'hubung', 'bilang', 'kecut', 'goblok']"
Ini si bajingan gendut PENGGUNA',1,1,1,0,0,0,1,0,0,1,0,0,sih bajing gendut,"['sih', 'bajing', 'gendut']"
"RT USER USER USER Menurut saya, lebih baik Jokowi mundur karena negara ini hanya diperintah oleh satu Menteri Anjing.",1,1,1,0,0,0,0,0,1,1,0,0,jokowi mundur negara perintah menteri anjing,"['jokowi', 'mundur', 'negara', 'perintah', 'menteri', 'anjing']"
"PENGGUNA Jadi kesimpulannya, mengapa Anda begitu bodoh?",1,1,1,0,0,0,0,0,1,1,0,0,simpul bodoh,"['simpul', 'bodoh']"
"USER, jadi dia tidak mencalonkan calon wakil presidennya....kamu sudah tua, kamu masih menyebalkan...di sini.'",1,1,1,0,0,0,0,0,1,1,0,0,calon calon wakil presiden tua sebal,"['calon', 'calon', 'wakil', 'presiden', 'tua', 'sebal']"
"PENGGUNA iya, Anda diserang karena berbeda pandangan UNTUK MEMBURU KPK, BUKAN UNTUK MENINGKATKAN KPK DAN MENYELAMATKAN KEPALA DARI KASUS",1,0,1,0,0,0,0,0,1,1,0,0,iya serang beda pandang buru komisi berantas korupsi komisi berantas korupsi selamat kepala,"['iya', 'serang', 'beda', 'pandang', 'buru', 'komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'selamat', 'kepala']"
"Nomor kedua indosat dan ada pulsa, saya baru sadar pulsanya sudah Rp 0,- padahal saya belum pernah pakai\nPENGGUNANYA mantap banget~'",1,1,0,1,0,0,0,0,1,0,1,0,nomor indosat pulsa sadar pulsa rupiah 0 pakai hebat banget sih nya,"['nomor', 'indosat', 'pulsa', 'sadar', 'pulsa', 'rupiah', '0', 'pakai', 'hebat', 'banget', 'sih', 'nya']"
"Allah SWT benci orang kafir, mengajarkan mesra dengan banyak istri, suka menghukum, dan menjanjikan penjarahan",1,1,0,1,1,0,0,1,0,0,1,0,allah subhanahu wa taala benci orang kafir ajar hubung intim istri suka hukum janji jarah,"['allah', 'subhanahu', 'wa', 'taala', 'benci', 'orang', 'kafir', 'ajar', 'hubung', 'intim', 'istri', 'suka', 'hukum', 'janji', 'jarah']"
PENGGUNA PENGGUNA ANDA PENGGUNA ANJING KOMUNIS BODOH',1,1,1,0,0,1,0,0,0,1,0,0,anjing komunis bodoh,"['anjing', 'komunis', 'bodoh']"
"USER USER USER USER Hanya orang bodoh yang masih percaya kalau benar-benar Prabowo dalang 98, padahal dalangnya ada di sekitar orang-orang Jokowi, makanya kalau ditanya soal masalah Ham 98 Jokowi mereka hanya menjawab ""masih diproses"", lho, itu pasti bohong lagi. jadi o",1,1,1,0,0,0,0,0,1,1,0,0,orang bodoh percaya prabowo dalang 98 dalang orang orang jokowi ham 98 jokowi proses lo bohong o,"['orang', 'bodoh', 'percaya', 'prabowo', 'dalang', '98', 'dalang', 'orang', 'orang', 'jokowi', 'ham', '98', 'jokowi', 'proses', 'lo', 'bohong', 'o']"
USER USER Tidak ingin bersamanya. Burik',1,1,1,0,0,0,0,0,1,1,0,0,burik,['burik']
"Oke, aku akan memberitahumu. Kamu kasar, kamu bisa jadi keset, jeyepe.\n\nJangan sombong, dasar unta'",1,1,1,0,0,0,0,0,1,1,0,0,memberitahumu kasar keset jeyepe sombong dasar unta,"['memberitahumu', 'kasar', 'keset', 'jeyepe', 'sombong', 'dasar', 'unta']"
USER Langit dan bumi tidak sama dengan cebong bajingan...tapi lebih keren dari cebong',1,1,0,1,0,0,0,0,1,0,1,0,langit bumi cebong bajing keren cebong,"['langit', 'bumi', 'cebong', 'bajing', 'keren', 'cebong']"
"Agar masyarakat Minang tidak salah pilih, meski kalah tidak turut serta memenangkan rezim yang menyengsarakan rakyat dan berpihak pada komunis.",1,0,0,1,0,1,0,0,0,0,1,0,masyarakat mang salah pilih kalah menang rezim sengsara rakyat komunis,"['masyarakat', 'mang', 'salah', 'pilih', 'kalah', 'menang', 'rezim', 'sengsara', 'rakyat', 'komunis']"
"USER USER Briziek kamu,.. Kamu berada di tempat yang salah di toko unta mesum itu..'",1,1,1,0,0,0,0,0,1,1,0,0,berisik salah toko unta mesum,"['berisik', 'salah', 'toko', 'unta', 'mesum']"
"Komisi Pemberantasan Korupsi (KPK) kacau sekali dan bodoh...bubarkan saja. USER, banyak kasus lewat begitu saja… ha ha ha URL haram",1,1,0,1,0,0,0,0,1,0,0,1,komisi berantas korupsi komisi berantas korupsi kacau bodoh bubar uniform resource locator haram,"['komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'kacau', 'bodoh', 'bubar', 'uniform', 'resource', 'locator', 'haram']"
"RT USER Jangan Disuruh Mundur, Nanti Pk Jokowi Disebut Menzalimi Gatot",1,0,1,0,0,0,0,0,1,1,0,0,suruh mundur jokowi zalim gatot,"['suruh', 'mundur', 'jokowi', 'zalim', 'gatot']"
"Memang tidak semua kaum kiri (Komunis, Sosialis, Marxis) bermental pengkhianat, mereka membuang ajaran anti agama. \n\nNamun rasionya 1 : 99'",1,0,0,1,1,1,0,0,0,0,1,0,kaum kiri komunis sosialis marxis mentalitas penghianat buang ajar anti agama banding 1 99,"['kaum', 'kiri', 'komunis', 'sosialis', 'marxis', 'mentalitas', 'penghianat', 'buang', 'ajar', 'anti', 'agama', 'banding', '1', '99']"
mereka menumpas anak buah ORBA yang dekat dengan KKN,1,0,0,1,0,0,0,0,1,0,1,0,giling antek orde kkn,"['giling', 'antek', 'orde', 'kkn']"
"Dear Ahmad Dhani PENGGUNA, paling banyak babi, paling banyak anjing, paling brengsek, paling pelacur, tunggu sampai karirmu berakhir!!!!",1,1,1,0,0,0,0,1,0,1,0,0,ahmad dhani hormat babi anjing berengsek lacur tunggu karier,"['ahmad', 'dhani', 'hormat', 'babi', 'anjing', 'berengsek', 'lacur', 'tunggu', 'karier']"
"USER USER Hei bajingan bodoh, idiot bin bajingan..., kalian membaca ini.\nPekok dijaga oleh peet kampret...\nMasih harus bertanya, kapan Turki dan Israel akan menjalin hubungan diplomatik? URL",1,1,1,0,0,0,1,0,0,1,0,0,hai bajing bodoh idiot bin bajing baca bodoh jaga peet kampret be anya turki israel jalin hubung diplomatik uniform resource locator,"['hai', 'bajing', 'bodoh', 'idiot', 'bin', 'bajing', 'baca', 'bodoh', 'jaga', 'peet', 'kampret', 'be', 'anya', 'turki', 'israel', 'jalin', 'hubung', 'diplomatik', 'uniform', 'resource', 'locator']"
PENGGUNA PENGGUNA Bodoh sekali,1,1,1,0,0,0,0,0,1,1,0,0,bodoh,['bodoh']
PENGGUNA KPK diberhentikan? Yang terbaik adalah membubarkan bos DPRUSER,1,0,0,1,0,0,0,0,1,0,1,0,komisi berantas korupsi henti bubar bos dewan wakil rakyat,"['komisi', 'berantas', 'korupsi', 'henti', 'bubar', 'bos', 'dewan', 'wakil', 'rakyat']"
"Tangkap Ahok Sekarang Juga, Share Kalau Setuju!!!",1,0,1,0,0,0,0,0,1,0,0,1,tangkap ahok tuju,"['tangkap', 'ahok', 'tuju']"
"Kalau Prof. USER bahas fiksi yang gak nyinggung agama tertentu, tiba2 keliatan penistaan ​​agama, tapi Bu Suk yang jelas2 merendahkan adzan, jilbab dan syariat Islam, gak bilang, ITU SEHAT? ?? #ILCJokowiPrabowoBalasPantun",1,0,1,0,1,0,0,0,0,1,0,0,prof bahas fiksi singgung agama te entu kes nista bu suka rendah azan hijab syariat islam sehat ilcjokowiprabowobalaspantun,"['prof', 'bahas', 'fiksi', 'singgung', 'agama', 'te', 'entu', 'kes', 'nista', 'bu', 'suka', 'rendah', 'azan', 'hijab', 'syariat', 'islam', 'sehat', 'ilcjokowiprabowobalaspantun']"
USER USER Tokoh Islam = Prabowo\nPartai Islam = Gerindra\n\nKntl',1,1,0,1,0,0,0,0,1,0,1,0,tokoh islam prabowo ai islam gerindra kontol,"['tokoh', 'islam', 'prabowo', 'ai', 'islam', 'gerindra', 'kontol']"
RT USER USER 70 Juta Pendukung Jokowi Siap Menangkan Pilpres 2019... Agar Masyarakat Jangka Pendek Semakin Bersemangat,1,1,0,1,0,0,0,0,1,0,1,0,70 juta dukung jokowi menang pilih presiden 2019 biar rakyat jangka pendek geger,"['70', 'juta', 'dukung', 'jokowi', 'menang', 'pilih', 'presiden', '2019', 'biar', 'rakyat', 'jangka', 'pendek', 'geger']"
"PENGGUNA RT: Ahok Taik. \Fitnah\. Apakah Anda benar-benar seorang penganiaya wanita!! Sial #AhokMastiTumpang #JKTPilkadaFinalDebate""""""",1,1,1,0,0,0,0,0,1,1,0,0,ahok tai itnah orang aniaya wanita anjing ahokmastitumbang jktpilkadafinaldebat,"['ahok', 'tai', 'itnah', 'orang', 'aniaya', 'wanita', 'anjing', 'ahokmastitumbang', 'jktpilkadafinaldebat']"
Orang-orang yang berteriak untuk menghancurkan PKI pasti sedang menonton layar film G30SPKI sambil duduk sendirian di hadapannya.,1,0,1,0,0,0,0,0,1,1,0,0,orang orang be eriak teriak hancur partai komunis indonesia tonton layar film gera 30 september partai komunis indonesia duduk hadap,"['orang', 'orang', 'be', 'eriak', 'teriak', 'hancur', 'partai', 'komunis', 'indonesia', 'tonton', 'layar', 'film', 'gera', '30', 'september', 'partai', 'komunis', 'indonesia', 'duduk', 'hadap']"
"USER USER Ayolah, kalau rakyat biasa ditarik seenaknya, giliran anggota DPRD yang melawan... mana buktinya di mata hukum kita sama?...'",1,1,0,1,0,0,0,0,1,0,1,0,tai rakyat derek semena mena gilir anggota dewan wakil rakyat daerah lawan bukti mata hukum,"['tai', 'rakyat', 'derek', 'semena', 'mena', 'gilir', 'anggota', 'dewan', 'wakil', 'rakyat', 'daerah', 'lawan', 'bukti', 'mata', 'hukum']"
USER tae memang haha',1,1,1,0,0,0,0,0,1,1,0,0,tai,['tai']
"PENGGUNA Kalau Ahok masih menjabat gubernur, rumah sakitnya akan diserang",1,0,1,0,0,0,0,0,1,1,0,0,ahok jabat gubernur rumah sakit serang,"['ahok', 'jabat', 'gubernur', 'rumah', 'sakit', 'serang']"
Tahukah anda keutamaan Khonghucu Pak Lukman? Gak ada ajarannya mencocokkan dua penis dengan 4 istri dan memotong orang kafir kan?,1,1,0,1,1,0,0,0,0,0,1,0,utama konghucu lukman ajar jodoh penis 4 istri potong orang kafir,"['utama', 'konghucu', 'lukman', 'ajar', 'jodoh', 'penis', '4', 'istri', 'potong', 'orang', 'kafir']"
"Kenapa yang mengatasnamakan Prabowo selalu seperti itu??? Kurang jelas, biasanya URL-nya hanya bertitik",1,0,1,0,0,0,0,0,1,1,0,0,mengatasnamakan prabowo sepe i putus putus uniform resource locator nya,"['mengatasnamakan', 'prabowo', 'sepe', 'i', 'putus', 'putus', 'uniform', 'resource', 'locator', 'nya']"
Aku akui kamu imut\nTapi kamu iblis\nKamu pikir kamu segalanya.....',1,1,1,0,0,0,0,0,1,1,0,0,manis iblis pikir,"['manis', 'iblis', 'pikir']"
"Abu Janda USER melaporkan Tuan USER ke Polda Metro Jaya. Padahal rekannya, si PENGGUNA senjata, pertama kali mengatakan ""Kitab Suci: Fiksi yang diyakini"". Alamak... Ayo Abu Janda laporkan juga senjatanya. ??",1,0,1,0,1,0,0,0,0,1,0,0,abu janda lapor tuan polisi daerah metro jaya rekan sih senjata pe kali kitab suci fiksi alamak ayo abu janda lapor senjata,"['abu', 'janda', 'lapor', 'tuan', 'polisi', 'daerah', 'metro', 'jaya', 'rekan', 'sih', 'senjata', 'pe', 'kali', 'kitab', 'suci', 'fiksi', 'alamak', 'ayo', 'abu', 'janda', 'lapor', 'senjata']"
ORANG KRISTEN melakukan pembunuhan di Afghanistan.,1,0,0,1,1,0,0,0,0,0,1,0,orang kristen bunuh afghanistan,"['orang', 'kristen', 'bunuh', 'afghanistan']"
USER USER USER Tidak apa-apa... USER sudah menyadari dan menyadari bahwa calon presiden yang didukungnya pada Pilpres 2014 ternyata sangat bodoh \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f \x98 \x81',1,1,1,0,0,0,0,0,1,1,0,0,sadar sadar calon presiden dukung pilih presiden 2014 nyata bodoh,"['sadar', 'sadar', 'calon', 'presiden', 'dukung', 'pilih', 'presiden', '2014', 'nyata', 'bodoh']"
USER USER kamu menyemprot unemmu.',1,1,1,0,0,0,0,0,1,1,0,0,semprot unemmu,"['semprot', 'unemmu']"
Banyak PENGGUNA yang cocok',1,1,1,0,0,0,0,0,1,1,0,0,cocok,['cocok']
"USER Bro...kamu pikir memberi uang itu aneh dan asing, tidak ada motif tersembunyi...tidak ada yang namanya makan siang gratis...asal tahu saja bajingan sepertimu akan binasa jika tidak ada yang memberimu makanan.. .kamu mengerti, lae'",1,1,1,0,0,0,0,0,1,1,0,0,bro pikir asing asing uang motif sembunyi nama makan siang gratis bajing sepe i binasa makan menge i lae,"['bro', 'pikir', 'asing', 'asing', 'uang', 'motif', 'sembunyi', 'nama', 'makan', 'siang', 'gratis', 'bajing', 'sepe', 'i', 'binasa', 'makan', 'menge', 'i', 'lae']"
"USER Saya suka kalimat seperti ini ustadz, halus tapi menyentuh?; #2019GantiPresiden",1,0,1,0,0,0,0,0,1,1,0,0,suka kalimat sepe i ustaz halus sentuh hati 2019 ganti presiden,"['suka', 'kalimat', 'sepe', 'i', 'ustaz', 'halus', 'sentuh', 'hati', '2019', 'ganti', 'presiden']"
"Arsul Sani: Jangan Sampai Ada Guantanamo di Indonesia > DPR Segera Gelar RDPU, Klarifikasi Siapa Muhammad & Allah SWT",1,0,0,1,1,0,0,0,0,0,1,0,arsul sani guantanamo indonesia dewan wakil rakyat gelar reksadana pasar uang klarifikasi muhammad allah subhanahu wa taala,"['arsul', 'sani', 'guantanamo', 'indonesia', 'dewan', 'wakil', 'rakyat', 'gelar', 'reksadana', 'pasar', 'uang', 'klarifikasi', 'muhammad', 'allah', 'subhanahu', 'wa', 'taala']"
Pernahkah anda belajar mengaji gan??? MULUT INDAH SEPERTI ORANG TANPA BATAS MENGHINA PENGGUNANYA',1,1,1,0,1,0,1,0,0,1,0,0,ajar aji juragan mulut indah mulut sepe i orang batas hina,"['ajar', 'aji', 'juragan', 'mulut', 'indah', 'mulut', 'sepe', 'i', 'orang', 'batas', 'hina']"
Bagaimana Kementerian Agama memberantas Teroris Islam di Indonesia? PENGGUNA Lukman Hakim S. tidak mengerti Islam,1,0,0,1,1,0,0,0,0,0,1,0,menteri agama berantas teroris islam indonesia lukman hakim si paham islam,"['menteri', 'agama', 'berantas', 'teroris', 'islam', 'indonesia', 'lukman', 'hakim', 'si', 'paham', 'islam']"
"USER Ya Tuhan, kamu mayat, kamu kembali sendirian dengan wajahmu yang begitu jauh hahahaa'",1,1,1,0,0,0,0,0,1,1,0,0,ya tuhan mayat wajah haha,"['ya', 'tuhan', 'mayat', 'wajah', 'haha']"
Ayo jujur... Lebih memilih pemimpin duduk bersama Ulama atau pemimpin naik helikopter??; ; Jangan lupa aktifkan hashtag #2019GantiPesinden,1,0,1,0,0,0,0,0,1,1,0,0,ayo jujur suka pimpin duduk ulama pimpin helikopter lupa aktif tagar 2019 ganti presiden,"['ayo', 'jujur', 'suka', 'pimpin', 'duduk', 'ulama', 'pimpin', 'helikopter', 'lupa', 'aktif', 'tagar', '2019', 'ganti', 'presiden']"
